taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
123 -- 4 -- 4744 -- 0 -- 4000 -- 500 -- 0
124 -- 4 -- 8782 -- 0 -- 4000 -- 500 -- 0
125 -- 4 -- 8332 -- 0 -- 4000 -- 500 -- 0
126 -- 4 -- 11302 -- 0 -- 4000 -- 500 -- 0
127 -- 4 -- 9557 -- 0 -- 4000 -- 500 -- 0
128 -- 4 -- 8098 -- 0 -- 4000 -- 500 -- 0
129 -- 4 -- 9053 -- 0 -- 4000 -- 500 -- 0
130 -- 4 -- 9139 -- 0 -- 4000 -- 500 -- 0
131 -- 4 -- 9976 -- 0 -- 4000 -- 500 -- 0
132 -- 4 -- 6297 -- 0 -- 4000 -- 500 -- 0
133 -- 4 -- 10479 -- 0 -- 4000 -- 500 -- 0
134 -- 4 -- 7016 -- 0 -- 4000 -- 500 -- 0
135 -- 4 -- 10729 -- 0 -- 4000 -- 500 -- 0
136 -- 4 -- 10301 -- 0 -- 4000 -- 500 -- 0
137 -- 4 -- 7748 -- 0 -- 4000 -- 500 -- 0
138 -- 4 -- 8103 -- 0 -- 4000 -- 500 -- 0
139 -- 4 -- 5951 -- 0 -- 4000 -- 500 -- 0
140 -- 4 -- 10709 -- 0 -- 4000 -- 500 -- 0
141 -- 4 -- 5670 -- 0 -- 4000 -- 500 -- 0
142 -- 4 -- 5603 -- 0 -- 4000 -- 500 -- 0
143 -- 4 -- 7112 -- 0 -- 4000 -- 500 -- 0
144 -- 4 -- 6301 -- 0 -- 4000 -- 500 -- 0
145 -- 4 -- 8808 -- 0 -- 4000 -- 500 -- 0
146 -- 4 -- 6569 -- 0 -- 4000 -- 500 -- 0
147 -- 4 -- 9847 -- 0 -- 4000 -- 500 -- 0
148 -- 4 -- 9818 -- 0 -- 4000 -- 500 -- 0
149 -- 4 -- 10089 -- 0 -- 4000 -- 500 -- 0
150 -- 4 -- 7540 -- 0 -- 4000 -- 500 -- 0
151 -- 4 -- 9229 -- 0 -- 4000 -- 500 -- 0
152 -- 4 -- 7164 -- 0 -- 4000 -- 500 -- 0
153 -- 4 -- 6776 -- 0 -- 4000 -- 500 -- 0
154 -- 4 -- 5037 -- 0 -- 4000 -- 500 -- 0
155 -- 4 -- 6914 -- 0 -- 4000 -- 500 -- 0
156 -- 4 -- 5947 -- 0 -- 4000 -- 500 -- 0
157 -- 4 -- 7259 -- 0 -- 4000 -- 500 -- 0
158 -- 4 -- -966 -- 0 -- 4000 -- 500 -- 0
159 -- 4 -- 8431 -- 0 -- 4000 -- 500 -- 0
160 -- 4 -- 8276 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 8052 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 6168 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 7634 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 3285 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 10223 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 10894 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 9056 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 7109 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 7697 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 6174 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 8061 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 10393 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 7870 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 7224 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 4129 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 8479 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 7224 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 10470 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 6819 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 11353 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 8759 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 8025 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 8934 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 7041 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 8526 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 7384 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 11853 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 11783 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 6292 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 6008 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 10455 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 7478 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 5188 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 6245 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 8281 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 12658 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 8477 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 7163 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 10289 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 9087 -- 0 -- 4000 -- 500 -- 0
