taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
76 -- 4 -- 36544 -- 0 -- 4000 -- 500 -- 0
77 -- 4 -- 25147 -- 0 -- 4000 -- 500 -- 0
78 -- 4 -- 27235 -- 0 -- 4000 -- 500 -- 0
79 -- 4 -- 40410 -- 0 -- 4000 -- 500 -- 0
80 -- 4 -- 16956 -- 0 -- 4000 -- 500 -- 0
81 -- 4 -- 49153 -- 0 -- 4000 -- 500 -- 0
82 -- 4 -- 44687 -- 0 -- 4000 -- 500 -- 0
83 -- 4 -- 31070 -- 0 -- 4000 -- 500 -- 0
84 -- 4 -- 24609 -- 0 -- 4000 -- 500 -- 0
85 -- 4 -- 61805 -- 0 -- 4000 -- 500 -- 0
86 -- 4 -- 24881 -- 0 -- 4000 -- 500 -- 0
87 -- 4 -- 45497 -- 0 -- 4000 -- 500 -- 0
88 -- 4 -- 24739 -- 0 -- 4000 -- 500 -- 0
89 -- 4 -- 28381 -- 0 -- 4000 -- 500 -- 0
90 -- 4 -- 37267 -- 0 -- 4000 -- 500 -- 0
91 -- 4 -- 41136 -- 0 -- 4000 -- 500 -- 0
92 -- 4 -- 42569 -- 0 -- 4000 -- 500 -- 0
93 -- 4 -- 17116 -- 0 -- 4000 -- 500 -- 0
94 -- 4 -- 46246 -- 0 -- 4000 -- 500 -- 0
95 -- 4 -- 40455 -- 0 -- 4000 -- 500 -- 0
96 -- 4 -- 28882 -- 0 -- 4000 -- 500 -- 0
97 -- 4 -- 31487 -- 0 -- 4000 -- 500 -- 0
98 -- 4 -- 34094 -- 0 -- 4000 -- 500 -- 0
99 -- 4 -- 30507 -- 0 -- 4000 -- 500 -- 0
100 -- 4 -- 13385 -- 0 -- 4000 -- 500 -- 0
101 -- 4 -- 15289 -- 0 -- 4000 -- 500 -- 0
102 -- 4 -- 37849 -- 0 -- 4000 -- 500 -- 0
103 -- 4 -- 23798 -- 0 -- 4000 -- 500 -- 0
104 -- 4 -- 39519 -- 0 -- 4000 -- 500 -- 0
105 -- 4 -- 39357 -- 0 -- 4000 -- 500 -- 0
106 -- 4 -- 21720 -- 0 -- 4000 -- 500 -- 0
107 -- 4 -- 33134 -- 0 -- 4000 -- 500 -- 0
108 -- 4 -- 28857 -- 0 -- 4000 -- 500 -- 0
109 -- 4 -- 50933 -- 0 -- 4000 -- 500 -- 0
110 -- 4 -- 15186 -- 0 -- 4000 -- 500 -- 0
111 -- 4 -- 25456 -- 0 -- 4000 -- 500 -- 0
112 -- 4 -- 42265 -- 0 -- 4000 -- 500 -- 0
113 -- 4 -- 46106 -- 0 -- 4000 -- 500 -- 0
114 -- 4 -- 27408 -- 0 -- 4000 -- 500 -- 0
115 -- 4 -- 26875 -- 0 -- 4000 -- 500 -- 0
116 -- 4 -- 48532 -- 0 -- 4000 -- 500 -- 0
117 -- 4 -- 30734 -- 0 -- 4000 -- 500 -- 0
118 -- 4 -- 32593 -- 0 -- 4000 -- 500 -- 0
119 -- 4 -- 25975 -- 0 -- 4000 -- 500 -- 0
120 -- 4 -- 32235 -- 0 -- 4000 -- 500 -- 0
121 -- 4 -- 44282 -- 0 -- 4000 -- 500 -- 0
122 -- 4 -- 22613 -- 0 -- 4000 -- 500 -- 0
123 -- 4 -- 38637 -- 0 -- 4000 -- 500 -- 0
124 -- 4 -- 16663 -- 0 -- 4000 -- 500 -- 0
125 -- 4 -- 18094 -- 0 -- 4000 -- 500 -- 0
126 -- 4 -- 36481 -- 0 -- 4000 -- 500 -- 0
127 -- 4 -- 30946 -- 0 -- 4000 -- 500 -- 0
128 -- 4 -- 18061 -- 0 -- 4000 -- 500 -- 0
129 -- 4 -- 28052 -- 0 -- 4000 -- 500 -- 0
130 -- 4 -- 13179 -- 0 -- 4000 -- 500 -- 0
131 -- 4 -- 41877 -- 0 -- 4000 -- 500 -- 0
132 -- 4 -- 32926 -- 0 -- 4000 -- 500 -- 0
133 -- 4 -- 33778 -- 0 -- 4000 -- 500 -- 0
134 -- 4 -- 43792 -- 0 -- 4000 -- 500 -- 0
135 -- 4 -- 35167 -- 0 -- 4000 -- 500 -- 0
136 -- 4 -- 52147 -- 0 -- 4000 -- 500 -- 0
137 -- 4 -- 41523 -- 0 -- 4000 -- 500 -- 0
138 -- 4 -- 21981 -- 0 -- 4000 -- 500 -- 0
139 -- 4 -- 46039 -- 0 -- 4000 -- 500 -- 0
140 -- 4 -- 19548 -- 0 -- 4000 -- 500 -- 0
141 -- 4 -- 23284 -- 0 -- 4000 -- 500 -- 0
142 -- 4 -- 32815 -- 0 -- 4000 -- 500 -- 0
143 -- 4 -- 33880 -- 0 -- 4000 -- 500 -- 0
144 -- 4 -- 57263 -- 0 -- 4000 -- 500 -- 0
145 -- 4 -- 24518 -- 0 -- 4000 -- 500 -- 0
146 -- 4 -- 25376 -- 0 -- 4000 -- 500 -- 0
147 -- 4 -- 48101 -- 0 -- 4000 -- 500 -- 0
148 -- 4 -- 17587 -- 0 -- 4000 -- 500 -- 0
149 -- 4 -- 37108 -- 0 -- 4000 -- 500 -- 0
150 -- 4 -- 42116 -- 0 -- 4000 -- 500 -- 0
151 -- 4 -- 29780 -- 0 -- 4000 -- 500 -- 0
152 -- 4 -- 42262 -- 0 -- 4000 -- 500 -- 0
153 -- 4 -- 33456 -- 0 -- 4000 -- 500 -- 0
154 -- 4 -- 33555 -- 0 -- 4000 -- 500 -- 0
155 -- 4 -- 43568 -- 0 -- 4000 -- 500 -- 0
156 -- 4 -- 36809 -- 0 -- 4000 -- 500 -- 0
157 -- 4 -- 13837 -- 0 -- 4000 -- 500 -- 0
158 -- 4 -- 20645 -- 0 -- 4000 -- 500 -- 0
159 -- 4 -- 37833 -- 0 -- 4000 -- 500 -- 0
160 -- 4 -- 42428 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 29120 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 36007 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 43017 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 39709 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 17857 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 4187 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 31659 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 20353 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 26157 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 60789 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 46494 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 47120 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 41895 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 28238 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 27046 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 40905 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 20303 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 19852 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 12232 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 36293 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 44879 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 40279 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 28480 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 31258 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 61757 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 24380 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 39815 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 26865 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 32972 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 38871 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 22526 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 35022 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 21155 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 25528 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 48148 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 50125 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 35094 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 34642 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 26265 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 36178 -- 0 -- 4000 -- 500 -- 0
