taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
187 -- 4 -- 31740 -- 0 -- 4000 -- 500 -- 0 -- 1
188 -- 4 -- 31282 -- 0 -- 4000 -- 500 -- 0 -- 1
189 -- 4 -- 32698 -- 0 -- 4000 -- 500 -- 0 -- 1
190 -- 4 -- 7991 -- 0 -- 4000 -- 500 -- 0 -- 2
191 -- 4 -- 31782 -- 0 -- 4000 -- 500 -- 0 -- 1
192 -- 4 -- 7706 -- 0 -- 4000 -- 500 -- 0 -- 2
193 -- 4 -- 8096 -- 0 -- 4000 -- 500 -- 0 -- 2
194 -- 4 -- 31992 -- 0 -- 4000 -- 500 -- 0 -- 1
195 -- 4 -- 31820 -- 0 -- 4000 -- 500 -- 0 -- 1
196 -- 4 -- 8182 -- 0 -- 4000 -- 500 -- 0 -- 2
197 -- 4 -- 32425 -- 0 -- 4000 -- 500 -- 0 -- 1
198 -- 4 -- 32360 -- 0 -- 4000 -- 500 -- 0 -- 1
199 -- 4 -- 7808 -- 0 -- 4000 -- 500 -- 0 -- 2
200 -- 4 -- 31987 -- 0 -- 4000 -- 500 -- 0 -- 1
201 -- 4 -- 31697 -- 0 -- 4000 -- 500 -- 0 -- 1
202 -- 4 -- 31740 -- 0 -- 4000 -- 500 -- 0 -- 1
203 -- 4 -- 8161 -- 0 -- 4000 -- 500 -- 0 -- 2
204 -- 4 -- 8006 -- 0 -- 4000 -- 500 -- 0 -- 2
205 -- 4 -- 32363 -- 0 -- 4000 -- 500 -- 0 -- 1
206 -- 4 -- 31063 -- 0 -- 4000 -- 500 -- 0 -- 1
207 -- 4 -- 31476 -- 0 -- 4000 -- 500 -- 0 -- 1
208 -- 4 -- 8077 -- 0 -- 4000 -- 500 -- 0 -- 2
209 -- 4 -- 7916 -- 0 -- 4000 -- 500 -- 0 -- 2
210 -- 4 -- 7942 -- 0 -- 4000 -- 500 -- 0 -- 2
211 -- 4 -- 32867 -- 0 -- 4000 -- 500 -- 0 -- 1
212 -- 4 -- 7968 -- 0 -- 4000 -- 500 -- 0 -- 2
213 -- 4 -- 8160 -- 0 -- 4000 -- 500 -- 0 -- 2
214 -- 4 -- 32618 -- 0 -- 4000 -- 500 -- 0 -- 1
215 -- 4 -- 32664 -- 0 -- 4000 -- 500 -- 0 -- 1
216 -- 4 -- 8084 -- 0 -- 4000 -- 500 -- 0 -- 2
217 -- 4 -- 31709 -- 0 -- 4000 -- 500 -- 0 -- 1
218 -- 4 -- 32556 -- 0 -- 4000 -- 500 -- 0 -- 1
219 -- 4 -- 8318 -- 0 -- 4000 -- 500 -- 0 -- 2
220 -- 4 -- 31629 -- 0 -- 4000 -- 500 -- 0 -- 1
221 -- 4 -- 8049 -- 0 -- 4000 -- 500 -- 0 -- 2
222 -- 4 -- 32629 -- 0 -- 4000 -- 500 -- 0 -- 1
223 -- 4 -- 7875 -- 0 -- 4000 -- 500 -- 0 -- 2
224 -- 4 -- 32658 -- 0 -- 4000 -- 500 -- 0 -- 1
225 -- 4 -- 31915 -- 0 -- 4000 -- 500 -- 0 -- 1
226 -- 4 -- 32316 -- 0 -- 4000 -- 500 -- 0 -- 1
227 -- 4 -- 31701 -- 0 -- 4000 -- 500 -- 0 -- 1
228 -- 4 -- 7947 -- 0 -- 4000 -- 500 -- 0 -- 2
229 -- 4 -- 31763 -- 0 -- 4000 -- 500 -- 0 -- 1
230 -- 4 -- 32737 -- 0 -- 4000 -- 500 -- 0 -- 1
231 -- 4 -- 7935 -- 0 -- 4000 -- 500 -- 0 -- 2
232 -- 4 -- 8414 -- 0 -- 4000 -- 500 -- 0 -- 2
233 -- 4 -- 32155 -- 0 -- 4000 -- 500 -- 0 -- 1
234 -- 4 -- 31371 -- 0 -- 4000 -- 500 -- 0 -- 1
235 -- 4 -- 32312 -- 0 -- 4000 -- 500 -- 0 -- 1
236 -- 4 -- 8017 -- 0 -- 4000 -- 500 -- 0 -- 2
237 -- 4 -- 7877 -- 0 -- 4000 -- 500 -- 0 -- 2
238 -- 4 -- 7766 -- 0 -- 4000 -- 500 -- 0 -- 2
239 -- 4 -- 7896 -- 0 -- 4000 -- 500 -- 0 -- 2
240 -- 4 -- 31823 -- 0 -- 4000 -- 500 -- 0 -- 1
241 -- 4 -- 31562 -- 0 -- 4000 -- 500 -- 0 -- 1
242 -- 4 -- 8011 -- 0 -- 4000 -- 500 -- 0 -- 2
243 -- 4 -- 8057 -- 0 -- 4000 -- 500 -- 0 -- 2
244 -- 4 -- 32255 -- 0 -- 4000 -- 500 -- 0 -- 1
245 -- 4 -- 7943 -- 0 -- 4000 -- 500 -- 0 -- 2
246 -- 4 -- 32373 -- 0 -- 4000 -- 500 -- 0 -- 1
247 -- 4 -- 32121 -- 0 -- 4000 -- 500 -- 0 -- 1
248 -- 4 -- 8123 -- 0 -- 4000 -- 500 -- 0 -- 2
249 -- 4 -- 31440 -- 0 -- 4000 -- 500 -- 0 -- 1
250 -- 4 -- 7933 -- 0 -- 4000 -- 500 -- 0 -- 2
251 -- 4 -- 31507 -- 0 -- 4000 -- 500 -- 0 -- 1
252 -- 4 -- 7826 -- 0 -- 4000 -- 500 -- 0 -- 2
253 -- 4 -- 8083 -- 0 -- 4000 -- 500 -- 0 -- 2
254 -- 4 -- 7962 -- 0 -- 4000 -- 500 -- 0 -- 2
255 -- 4 -- 8114 -- 0 -- 4000 -- 500 -- 0 -- 2
256 -- 4 -- 32359 -- 0 -- 4000 -- 500 -- 0 -- 1
257 -- 4 -- 7949 -- 0 -- 4000 -- 500 -- 0 -- 2
258 -- 4 -- 31691 -- 0 -- 4000 -- 500 -- 0 -- 1
259 -- 4 -- 7936 -- 0 -- 4000 -- 500 -- 0 -- 2
260 -- 4 -- 32265 -- 0 -- 4000 -- 500 -- 0 -- 1
261 -- 4 -- 7929 -- 0 -- 4000 -- 500 -- 0 -- 2
262 -- 4 -- 7760 -- 0 -- 4000 -- 500 -- 0 -- 2
263 -- 4 -- 8230 -- 0 -- 4000 -- 500 -- 0 -- 2
264 -- 4 -- 8275 -- 0 -- 4000 -- 500 -- 0 -- 2
265 -- 4 -- 7779 -- 0 -- 4000 -- 500 -- 0 -- 2
266 -- 4 -- 31992 -- 0 -- 4000 -- 500 -- 0 -- 1
267 -- 4 -- 31963 -- 0 -- 4000 -- 500 -- 0 -- 1
268 -- 4 -- 7922 -- 0 -- 4000 -- 500 -- 0 -- 2
269 -- 4 -- 32178 -- 0 -- 4000 -- 500 -- 0 -- 1
270 -- 4 -- 7679 -- 0 -- 4000 -- 500 -- 0 -- 2
271 -- 4 -- 32584 -- 0 -- 4000 -- 500 -- 0 -- 1
272 -- 4 -- 8125 -- 0 -- 4000 -- 500 -- 0 -- 2
273 -- 4 -- 32212 -- 0 -- 4000 -- 500 -- 0 -- 1
274 -- 4 -- 31425 -- 0 -- 4000 -- 500 -- 0 -- 1
275 -- 4 -- 32972 -- 0 -- 4000 -- 500 -- 0 -- 1
276 -- 4 -- 32675 -- 0 -- 4000 -- 500 -- 0 -- 1
277 -- 4 -- 8253 -- 0 -- 4000 -- 500 -- 0 -- 2
278 -- 4 -- 8018 -- 0 -- 4000 -- 500 -- 0 -- 2
279 -- 4 -- 7806 -- 0 -- 4000 -- 500 -- 0 -- 2
280 -- 4 -- 7904 -- 0 -- 4000 -- 500 -- 0 -- 2
281 -- 4 -- 31985 -- 0 -- 4000 -- 500 -- 0 -- 1
282 -- 4 -- 31780 -- 0 -- 4000 -- 500 -- 0 -- 1
283 -- 4 -- 31699 -- 0 -- 4000 -- 500 -- 0 -- 1
284 -- 4 -- 8257 -- 0 -- 4000 -- 500 -- 0 -- 2
285 -- 4 -- 31692 -- 0 -- 4000 -- 500 -- 0 -- 1
286 -- 4 -- 31817 -- 0 -- 4000 -- 500 -- 0 -- 1
287 -- 4 -- 8097 -- 0 -- 4000 -- 500 -- 0 -- 2
288 -- 4 -- 8350 -- 0 -- 4000 -- 500 -- 0 -- 2
289 -- 4 -- 7941 -- 0 -- 4000 -- 500 -- 0 -- 2
290 -- 4 -- 32147 -- 0 -- 4000 -- 500 -- 0 -- 1
291 -- 4 -- 7634 -- 0 -- 4000 -- 500 -- 0 -- 2
292 -- 4 -- 30431 -- 0 -- 4000 -- 500 -- 0 -- 1
293 -- 4 -- 7904 -- 0 -- 4000 -- 500 -- 0 -- 2
294 -- 4 -- 32260 -- 0 -- 4000 -- 500 -- 0 -- 1
295 -- 4 -- 7801 -- 0 -- 4000 -- 500 -- 0 -- 2
296 -- 4 -- 7814 -- 0 -- 4000 -- 500 -- 0 -- 2
297 -- 4 -- 8119 -- 0 -- 4000 -- 500 -- 0 -- 2
298 -- 4 -- 32011 -- 0 -- 4000 -- 500 -- 0 -- 1
299 -- 4 -- 7917 -- 0 -- 4000 -- 500 -- 0 -- 2
300 -- 4 -- 7961 -- 0 -- 4000 -- 500 -- 0 -- 2
301 -- 4 -- 32215 -- 0 -- 4000 -- 500 -- 0 -- 1
302 -- 4 -- 31765 -- 0 -- 4000 -- 500 -- 0 -- 1
303 -- 4 -- 7970 -- 0 -- 4000 -- 500 -- 0 -- 2
304 -- 4 -- 31873 -- 0 -- 4000 -- 500 -- 0 -- 1
305 -- 4 -- 8292 -- 0 -- 4000 -- 500 -- 0 -- 2
306 -- 4 -- 31767 -- 0 -- 4000 -- 500 -- 0 -- 1
307 -- 4 -- 32267 -- 0 -- 4000 -- 500 -- 0 -- 1
308 -- 4 -- 32138 -- 0 -- 4000 -- 500 -- 0 -- 1
309 -- 4 -- 8011 -- 0 -- 4000 -- 500 -- 0 -- 2
310 -- 4 -- 31177 -- 0 -- 4000 -- 500 -- 0 -- 1
311 -- 4 -- 32004 -- 0 -- 4000 -- 500 -- 0 -- 1
312 -- 4 -- 31371 -- 0 -- 4000 -- 500 -- 0 -- 1
313 -- 4 -- 8066 -- 0 -- 4000 -- 500 -- 0 -- 2
314 -- 4 -- 8129 -- 0 -- 4000 -- 500 -- 0 -- 2
315 -- 4 -- 32643 -- 0 -- 4000 -- 500 -- 0 -- 1
316 -- 4 -- 31834 -- 0 -- 4000 -- 500 -- 0 -- 1
317 -- 4 -- 32886 -- 0 -- 4000 -- 500 -- 0 -- 1
318 -- 4 -- 31832 -- 0 -- 4000 -- 500 -- 0 -- 1
319 -- 4 -- 7609 -- 0 -- 4000 -- 500 -- 0 -- 2
320 -- 4 -- 31737 -- 0 -- 4000 -- 500 -- 0 -- 1
321 -- 4 -- 31718 -- 0 -- 4000 -- 500 -- 0 -- 1
322 -- 4 -- 31905 -- 0 -- 4000 -- 500 -- 0 -- 1
323 -- 4 -- 8264 -- 0 -- 4000 -- 500 -- 0 -- 2
324 -- 4 -- 32721 -- 0 -- 4000 -- 500 -- 0 -- 1
325 -- 4 -- 7742 -- 0 -- 4000 -- 500 -- 0 -- 2
326 -- 4 -- 32188 -- 0 -- 4000 -- 500 -- 0 -- 1
327 -- 4 -- 31456 -- 0 -- 4000 -- 500 -- 0 -- 1
328 -- 4 -- 32137 -- 0 -- 4000 -- 500 -- 0 -- 1
329 -- 4 -- 31993 -- 0 -- 4000 -- 500 -- 0 -- 1
330 -- 4 -- 32029 -- 0 -- 4000 -- 500 -- 0 -- 1
331 -- 4 -- 31878 -- 0 -- 4000 -- 500 -- 0 -- 1
332 -- 4 -- 7905 -- 0 -- 4000 -- 500 -- 0 -- 2
333 -- 4 -- 32790 -- 0 -- 4000 -- 500 -- 0 -- 1
334 -- 4 -- 31579 -- 0 -- 4000 -- 500 -- 0 -- 1
335 -- 4 -- 32394 -- 0 -- 4000 -- 500 -- 0 -- 1
336 -- 4 -- 32157 -- 0 -- 4000 -- 500 -- 0 -- 1
337 -- 4 -- 32505 -- 0 -- 4000 -- 500 -- 0 -- 1
338 -- 4 -- 32102 -- 0 -- 4000 -- 500 -- 0 -- 1
339 -- 4 -- 7931 -- 0 -- 4000 -- 500 -- 0 -- 2
340 -- 4 -- 31779 -- 0 -- 4000 -- 500 -- 0 -- 1
341 -- 4 -- 8327 -- 0 -- 4000 -- 500 -- 0 -- 2
342 -- 4 -- 32542 -- 0 -- 4000 -- 500 -- 0 -- 1
343 -- 4 -- 33073 -- 0 -- 4000 -- 500 -- 0 -- 1
344 -- 4 -- 8046 -- 0 -- 4000 -- 500 -- 0 -- 2
345 -- 4 -- 31782 -- 0 -- 4000 -- 500 -- 0 -- 1
346 -- 4 -- 31713 -- 0 -- 4000 -- 500 -- 0 -- 1
347 -- 4 -- 31128 -- 0 -- 4000 -- 500 -- 0 -- 1
348 -- 4 -- 31961 -- 0 -- 4000 -- 500 -- 0 -- 1
349 -- 4 -- 31657 -- 0 -- 4000 -- 500 -- 0 -- 1
350 -- 4 -- 7854 -- 0 -- 4000 -- 500 -- 0 -- 2
351 -- 4 -- 8486 -- 0 -- 4000 -- 500 -- 0 -- 2
352 -- 4 -- 8156 -- 0 -- 4000 -- 500 -- 0 -- 2
353 -- 4 -- 31185 -- 0 -- 4000 -- 500 -- 0 -- 1
354 -- 4 -- 31967 -- 0 -- 4000 -- 500 -- 0 -- 1
355 -- 4 -- 7924 -- 0 -- 4000 -- 500 -- 0 -- 2
356 -- 4 -- 7727 -- 0 -- 4000 -- 500 -- 0 -- 2
357 -- 4 -- 31514 -- 0 -- 4000 -- 500 -- 0 -- 1
