taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
102 -- 4 -- 15545 -- 0 -- 4000 -- 500 -- 0 -- 1
103 -- 4 -- 31787 -- 0 -- 4000 -- 500 -- 0 -- 1
104 -- 4 -- 42193 -- 0 -- 4000 -- 500 -- 0 -- 1
105 -- 4 -- 39240 -- 0 -- 4000 -- 500 -- 0 -- 1
106 -- 4 -- 51374 -- 0 -- 4000 -- 500 -- 0 -- 1
107 -- 4 -- 23721 -- 0 -- 4000 -- 500 -- 0 -- 1
108 -- 4 -- 21668 -- 0 -- 4000 -- 500 -- 0 -- 1
109 -- 4 -- 24648 -- 0 -- 4000 -- 500 -- 0 -- 1
110 -- 4 -- 38572 -- 0 -- 4000 -- 500 -- 0 -- 1
111 -- 4 -- 23567 -- 0 -- 4000 -- 500 -- 0 -- 1
112 -- 4 -- 22156 -- 0 -- 4000 -- 500 -- 0 -- 1
113 -- 4 -- 40008 -- 0 -- 4000 -- 500 -- 0 -- 1
114 -- 4 -- 30547 -- 0 -- 4000 -- 500 -- 0 -- 1
115 -- 4 -- 19163 -- 0 -- 4000 -- 500 -- 0 -- 1
116 -- 4 -- 41306 -- 0 -- 4000 -- 500 -- 0 -- 1
117 -- 4 -- 25828 -- 0 -- 4000 -- 500 -- 0 -- 1
118 -- 4 -- 26158 -- 0 -- 4000 -- 500 -- 0 -- 1
119 -- 4 -- 51860 -- 0 -- 4000 -- 500 -- 0 -- 1
120 -- 4 -- 32213 -- 0 -- 4000 -- 500 -- 0 -- 1
121 -- 4 -- 22302 -- 0 -- 4000 -- 500 -- 0 -- 1
122 -- 4 -- 17113 -- 0 -- 4000 -- 500 -- 0 -- 1
123 -- 4 -- 51698 -- 0 -- 4000 -- 500 -- 0 -- 1
124 -- 4 -- 29298 -- 0 -- 4000 -- 500 -- 0 -- 1
125 -- 4 -- 34582 -- 0 -- 4000 -- 500 -- 0 -- 1
126 -- 4 -- 35615 -- 0 -- 4000 -- 500 -- 0 -- 1
127 -- 4 -- 43301 -- 0 -- 4000 -- 500 -- 0 -- 1
128 -- 4 -- 16918 -- 0 -- 4000 -- 500 -- 0 -- 1
129 -- 4 -- 41641 -- 0 -- 4000 -- 500 -- 0 -- 1
130 -- 4 -- -1139 -- 0 -- 4000 -- 500 -- 0 -- 1
131 -- 4 -- 23278 -- 0 -- 4000 -- 500 -- 0 -- 1
132 -- 4 -- 34098 -- 0 -- 4000 -- 500 -- 0 -- 1
133 -- 4 -- 45253 -- 0 -- 4000 -- 500 -- 0 -- 1
134 -- 4 -- -1779 -- 0 -- 4000 -- 500 -- 0 -- 1
135 -- 4 -- 28633 -- 0 -- 4000 -- 500 -- 0 -- 1
136 -- 4 -- 18602 -- 0 -- 4000 -- 500 -- 0 -- 1
137 -- 4 -- 24138 -- 0 -- 4000 -- 500 -- 0 -- 1
138 -- 4 -- 33143 -- 0 -- 4000 -- 500 -- 0 -- 1
139 -- 4 -- 44292 -- 0 -- 4000 -- 500 -- 0 -- 1
140 -- 4 -- 32416 -- 0 -- 4000 -- 500 -- 0 -- 1
141 -- 4 -- 34318 -- 0 -- 4000 -- 500 -- 0 -- 1
142 -- 4 -- 31861 -- 0 -- 4000 -- 500 -- 0 -- 1
143 -- 4 -- 44402 -- 0 -- 4000 -- 500 -- 0 -- 1
144 -- 4 -- 36023 -- 0 -- 4000 -- 500 -- 0 -- 1
145 -- 4 -- 6997 -- 0 -- 4000 -- 500 -- 0 -- 1
146 -- 4 -- 49040 -- 0 -- 4000 -- 500 -- 0 -- 1
147 -- 4 -- 45466 -- 0 -- 4000 -- 500 -- 0 -- 1
148 -- 4 -- 29074 -- 0 -- 4000 -- 500 -- 0 -- 1
149 -- 4 -- 16492 -- 0 -- 4000 -- 500 -- 0 -- 1
150 -- 4 -- 30133 -- 0 -- 4000 -- 500 -- 0 -- 1
151 -- 4 -- 40825 -- 0 -- 4000 -- 500 -- 0 -- 1
152 -- 4 -- 34959 -- 0 -- 4000 -- 500 -- 0 -- 1
153 -- 4 -- 24162 -- 0 -- 4000 -- 500 -- 0 -- 1
154 -- 4 -- 52628 -- 0 -- 4000 -- 500 -- 0 -- 1
155 -- 4 -- 19250 -- 0 -- 4000 -- 500 -- 0 -- 1
156 -- 4 -- 38208 -- 0 -- 4000 -- 500 -- 0 -- 1
157 -- 4 -- 26731 -- 0 -- 4000 -- 500 -- 0 -- 1
158 -- 4 -- 31222 -- 0 -- 4000 -- 500 -- 0 -- 1
159 -- 4 -- 33762 -- 0 -- 4000 -- 500 -- 0 -- 1
160 -- 4 -- 40695 -- 0 -- 4000 -- 500 -- 0 -- 1
161 -- 4 -- 14539 -- 0 -- 4000 -- 500 -- 0 -- 1
162 -- 4 -- 34778 -- 0 -- 4000 -- 500 -- 0 -- 1
163 -- 4 -- 34385 -- 0 -- 4000 -- 500 -- 0 -- 1
164 -- 4 -- 22790 -- 0 -- 4000 -- 500 -- 0 -- 1
165 -- 4 -- 33114 -- 0 -- 4000 -- 500 -- 0 -- 1
166 -- 4 -- 42947 -- 0 -- 4000 -- 500 -- 0 -- 1
167 -- 4 -- 44389 -- 0 -- 4000 -- 500 -- 0 -- 1
168 -- 4 -- 29322 -- 0 -- 4000 -- 500 -- 0 -- 1
169 -- 4 -- 20245 -- 0 -- 4000 -- 500 -- 0 -- 1
170 -- 4 -- 23823 -- 0 -- 4000 -- 500 -- 0 -- 1
171 -- 4 -- 39050 -- 0 -- 4000 -- 500 -- 0 -- 1
172 -- 4 -- 17663 -- 0 -- 4000 -- 500 -- 0 -- 1
173 -- 4 -- 31881 -- 0 -- 4000 -- 500 -- 0 -- 1
174 -- 4 -- 32376 -- 0 -- 4000 -- 500 -- 0 -- 1
175 -- 4 -- 36654 -- 0 -- 4000 -- 500 -- 0 -- 1
176 -- 4 -- 29389 -- 0 -- 4000 -- 500 -- 0 -- 1
177 -- 4 -- 34555 -- 0 -- 4000 -- 500 -- 0 -- 1
178 -- 4 -- 25187 -- 0 -- 4000 -- 500 -- 0 -- 1
179 -- 4 -- 30064 -- 0 -- 4000 -- 500 -- 0 -- 1
180 -- 4 -- 29496 -- 0 -- 4000 -- 500 -- 0 -- 1
181 -- 4 -- 35987 -- 0 -- 4000 -- 500 -- 0 -- 1
182 -- 4 -- 27648 -- 0 -- 4000 -- 500 -- 0 -- 1
183 -- 4 -- 46085 -- 0 -- 4000 -- 500 -- 0 -- 1
184 -- 4 -- 50309 -- 0 -- 4000 -- 500 -- 0 -- 1
185 -- 4 -- 32786 -- 0 -- 4000 -- 500 -- 0 -- 1
186 -- 4 -- 53503 -- 0 -- 4000 -- 500 -- 0 -- 1
187 -- 4 -- 35923 -- 0 -- 4000 -- 500 -- 0 -- 1
188 -- 4 -- 19555 -- 0 -- 4000 -- 500 -- 0 -- 1
189 -- 4 -- 24253 -- 0 -- 4000 -- 500 -- 0 -- 1
190 -- 4 -- 36193 -- 0 -- 4000 -- 500 -- 0 -- 1
191 -- 4 -- 17845 -- 0 -- 4000 -- 500 -- 0 -- 1
192 -- 4 -- 26997 -- 0 -- 4000 -- 500 -- 0 -- 1
193 -- 4 -- 17426 -- 0 -- 4000 -- 500 -- 0 -- 1
194 -- 4 -- 12540 -- 0 -- 4000 -- 500 -- 0 -- 1
195 -- 4 -- 47754 -- 0 -- 4000 -- 500 -- 0 -- 1
196 -- 4 -- 45261 -- 0 -- 4000 -- 500 -- 0 -- 1
197 -- 4 -- 35318 -- 0 -- 4000 -- 500 -- 0 -- 1
198 -- 4 -- 9759 -- 0 -- 4000 -- 500 -- 0 -- 1
199 -- 4 -- 47575 -- 0 -- 4000 -- 500 -- 0 -- 1
200 -- 4 -- 13852 -- 0 -- 4000 -- 500 -- 0 -- 1
