taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
29 -- 4 -- 20916 -- 0 -- 4000 -- 500 -- 0 -- 3
30 -- 4 -- 26731 -- 0 -- 4000 -- 500 -- 0 -- 1
31 -- 4 -- 11568 -- 0 -- 4000 -- 500 -- 0 -- 2
32 -- 4 -- 36519 -- 0 -- 4000 -- 500 -- 0 -- 1
33 -- 4 -- 33946 -- 0 -- 4000 -- 500 -- 0 -- 1
34 -- 4 -- 11613 -- 0 -- 4000 -- 500 -- 0 -- 2
35 -- 4 -- 15653 -- 0 -- 4000 -- 500 -- 0 -- 3
36 -- 4 -- 11688 -- 0 -- 4000 -- 500 -- 0 -- 2
37 -- 4 -- 30538 -- 0 -- 4000 -- 500 -- 0 -- 1
38 -- 4 -- 29196 -- 0 -- 4000 -- 500 -- 0 -- 1
39 -- 4 -- 18143 -- 0 -- 4000 -- 500 -- 0 -- 3
40 -- 4 -- 18904 -- 0 -- 4000 -- 500 -- 0 -- 3
41 -- 4 -- 10883 -- 0 -- 4000 -- 500 -- 0 -- 2
42 -- 4 -- 27689 -- 0 -- 4000 -- 500 -- 0 -- 1
43 -- 4 -- 16309 -- 0 -- 4000 -- 500 -- 0 -- 3
44 -- 4 -- 31877 -- 0 -- 4000 -- 500 -- 0 -- 1
45 -- 4 -- 38069 -- 0 -- 4000 -- 500 -- 0 -- 1
46 -- 4 -- 28044 -- 0 -- 4000 -- 500 -- 0 -- 1
47 -- 4 -- 36960 -- 0 -- 4000 -- 500 -- 0 -- 1
48 -- 4 -- 21559 -- 0 -- 4000 -- 500 -- 0 -- 3
49 -- 4 -- 30764 -- 0 -- 4000 -- 500 -- 0 -- 1
50 -- 4 -- 21092 -- 0 -- 4000 -- 500 -- 0 -- 3
51 -- 4 -- 32912 -- 0 -- 4000 -- 500 -- 0 -- 1
52 -- 4 -- 32041 -- 0 -- 4000 -- 500 -- 0 -- 1
53 -- 4 -- 26571 -- 0 -- 4000 -- 500 -- 0 -- 1
54 -- 4 -- 36214 -- 0 -- 4000 -- 500 -- 0 -- 1
55 -- 4 -- 13548 -- 0 -- 4000 -- 500 -- 0 -- 3
56 -- 4 -- 8892 -- 0 -- 4000 -- 500 -- 0 -- 3
57 -- 4 -- 35957 -- 0 -- 4000 -- 500 -- 0 -- 1
58 -- 4 -- 28432 -- 0 -- 4000 -- 500 -- 0 -- 1
59 -- 4 -- 33556 -- 0 -- 4000 -- 500 -- 0 -- 1
60 -- 4 -- 10879 -- 0 -- 4000 -- 500 -- 0 -- 2
61 -- 4 -- 12493 -- 0 -- 4000 -- 500 -- 0 -- 2
62 -- 4 -- 15760 -- 0 -- 4000 -- 500 -- 0 -- 3
63 -- 4 -- 15547 -- 0 -- 4000 -- 500 -- 0 -- 3
64 -- 4 -- 19945 -- 0 -- 4000 -- 500 -- 0 -- 3
65 -- 4 -- 17823 -- 0 -- 4000 -- 500 -- 0 -- 3
66 -- 4 -- 32487 -- 0 -- 4000 -- 500 -- 0 -- 1
67 -- 4 -- 37373 -- 0 -- 4000 -- 500 -- 0 -- 1
68 -- 4 -- 40471 -- 0 -- 4000 -- 500 -- 0 -- 1
69 -- 4 -- 7988 -- 0 -- 4000 -- 500 -- 0 -- 3
70 -- 4 -- 5357 -- 0 -- 4000 -- 500 -- 0 -- 3
71 -- 4 -- 22785 -- 0 -- 4000 -- 500 -- 0 -- 3
72 -- 4 -- 17590 -- 0 -- 4000 -- 500 -- 0 -- 3
73 -- 4 -- 10496 -- 0 -- 4000 -- 500 -- 0 -- 2
74 -- 4 -- 18957 -- 0 -- 4000 -- 500 -- 0 -- 3
75 -- 4 -- 10000 -- 0 -- 4000 -- 500 -- 0 -- 2
76 -- 4 -- 33243 -- 0 -- 4000 -- 500 -- 0 -- 1
77 -- 4 -- 12161 -- 0 -- 4000 -- 500 -- 0 -- 2
78 -- 4 -- 18633 -- 0 -- 4000 -- 500 -- 0 -- 3
79 -- 4 -- 31376 -- 0 -- 4000 -- 500 -- 0 -- 1
80 -- 4 -- 35944 -- 0 -- 4000 -- 500 -- 0 -- 1
81 -- 4 -- 11961 -- 0 -- 4000 -- 500 -- 0 -- 2
82 -- 4 -- 15544 -- 0 -- 4000 -- 500 -- 0 -- 3
83 -- 4 -- 10546 -- 0 -- 4000 -- 500 -- 0 -- 2
84 -- 4 -- 19062 -- 0 -- 4000 -- 500 -- 0 -- 3
85 -- 4 -- 10890 -- 0 -- 4000 -- 500 -- 0 -- 2
86 -- 4 -- 31406 -- 0 -- 4000 -- 500 -- 0 -- 1
87 -- 4 -- 8302 -- 0 -- 4000 -- 500 -- 0 -- 2
88 -- 4 -- 18859 -- 0 -- 4000 -- 500 -- 0 -- 3
89 -- 4 -- 10672 -- 0 -- 4000 -- 500 -- 0 -- 2
90 -- 4 -- 10821 -- 0 -- 4000 -- 500 -- 0 -- 3
91 -- 4 -- 16465 -- 0 -- 4000 -- 500 -- 0 -- 3
92 -- 4 -- 11005 -- 0 -- 4000 -- 500 -- 0 -- 2
93 -- 4 -- 19362 -- 0 -- 4000 -- 500 -- 0 -- 3
94 -- 4 -- 24333 -- 0 -- 4000 -- 500 -- 0 -- 1
95 -- 4 -- 31315 -- 0 -- 4000 -- 500 -- 0 -- 1
96 -- 4 -- 32160 -- 0 -- 4000 -- 500 -- 0 -- 1
97 -- 4 -- 14638 -- 0 -- 4000 -- 500 -- 0 -- 3
98 -- 4 -- 28040 -- 0 -- 4000 -- 500 -- 0 -- 1
99 -- 4 -- 39868 -- 0 -- 4000 -- 500 -- 0 -- 1
100 -- 4 -- 31466 -- 0 -- 4000 -- 500 -- 0 -- 1
101 -- 4 -- 15697 -- 0 -- 4000 -- 500 -- 0 -- 3
102 -- 4 -- 11221 -- 0 -- 4000 -- 500 -- 0 -- 2
103 -- 4 -- 34726 -- 0 -- 4000 -- 500 -- 0 -- 1
104 -- 4 -- 18910 -- 0 -- 4000 -- 500 -- 0 -- 3
105 -- 4 -- 11215 -- 0 -- 4000 -- 500 -- 0 -- 2
106 -- 4 -- 33535 -- 0 -- 4000 -- 500 -- 0 -- 1
107 -- 4 -- 27296 -- 0 -- 4000 -- 500 -- 0 -- 1
108 -- 4 -- 30091 -- 0 -- 4000 -- 500 -- 0 -- 1
109 -- 4 -- 16941 -- 0 -- 4000 -- 500 -- 0 -- 3
110 -- 4 -- 25618 -- 0 -- 4000 -- 500 -- 0 -- 1
111 -- 4 -- 25036 -- 0 -- 4000 -- 500 -- 0 -- 3
112 -- 4 -- 9950 -- 0 -- 4000 -- 500 -- 0 -- 2
113 -- 4 -- 11780 -- 0 -- 4000 -- 500 -- 0 -- 2
114 -- 4 -- 30889 -- 0 -- 4000 -- 500 -- 0 -- 1
115 -- 4 -- 11178 -- 0 -- 4000 -- 500 -- 0 -- 2
116 -- 4 -- 29295 -- 0 -- 4000 -- 500 -- 0 -- 1
117 -- 4 -- 10129 -- 0 -- 4000 -- 500 -- 0 -- 2
118 -- 4 -- 14809 -- 0 -- 4000 -- 500 -- 0 -- 3
119 -- 4 -- 10069 -- 0 -- 4000 -- 500 -- 0 -- 2
120 -- 4 -- 15806 -- 0 -- 4000 -- 500 -- 0 -- 3
121 -- 4 -- 10278 -- 0 -- 4000 -- 500 -- 0 -- 3
122 -- 4 -- 10675 -- 0 -- 4000 -- 500 -- 0 -- 2
123 -- 4 -- 10951 -- 0 -- 4000 -- 500 -- 0 -- 2
124 -- 4 -- 13145 -- 0 -- 4000 -- 500 -- 0 -- 3
125 -- 4 -- 12574 -- 0 -- 4000 -- 500 -- 0 -- 2
126 -- 4 -- 9903 -- 0 -- 4000 -- 500 -- 0 -- 2
127 -- 4 -- 10971 -- 0 -- 4000 -- 500 -- 0 -- 2
128 -- 4 -- 18421 -- 0 -- 4000 -- 500 -- 0 -- 3
129 -- 4 -- 14074 -- 0 -- 4000 -- 500 -- 0 -- 3
130 -- 4 -- 10313 -- 0 -- 4000 -- 500 -- 0 -- 3
131 -- 4 -- 19922 -- 0 -- 4000 -- 500 -- 0 -- 3
132 -- 4 -- 10257 -- 0 -- 4000 -- 500 -- 0 -- 2
133 -- 4 -- 15486 -- 0 -- 4000 -- 500 -- 0 -- 3
134 -- 4 -- 16115 -- 0 -- 4000 -- 500 -- 0 -- 3
135 -- 4 -- 16822 -- 0 -- 4000 -- 500 -- 0 -- 3
136 -- 4 -- 17902 -- 0 -- 4000 -- 500 -- 0 -- 3
137 -- 4 -- 33460 -- 0 -- 4000 -- 500 -- 0 -- 1
138 -- 4 -- 35770 -- 0 -- 4000 -- 500 -- 0 -- 1
139 -- 4 -- 9067 -- 0 -- 4000 -- 500 -- 0 -- 2
140 -- 4 -- 14689 -- 0 -- 4000 -- 500 -- 0 -- 3
141 -- 4 -- 14109 -- 0 -- 4000 -- 500 -- 0 -- 3
142 -- 4 -- 12113 -- 0 -- 4000 -- 500 -- 0 -- 2
143 -- 4 -- 11619 -- 0 -- 4000 -- 500 -- 0 -- 2
144 -- 4 -- 15480 -- 0 -- 4000 -- 500 -- 0 -- 3
145 -- 4 -- 24706 -- 0 -- 4000 -- 500 -- 0 -- 1
146 -- 4 -- 28787 -- 0 -- 4000 -- 500 -- 0 -- 1
147 -- 4 -- 10839 -- 0 -- 4000 -- 500 -- 0 -- 2
148 -- 4 -- 12465 -- 0 -- 4000 -- 500 -- 0 -- 3
149 -- 4 -- 32555 -- 0 -- 4000 -- 500 -- 0 -- 1
150 -- 4 -- 11920 -- 0 -- 4000 -- 500 -- 0 -- 3
151 -- 4 -- 10246 -- 0 -- 4000 -- 500 -- 0 -- 2
152 -- 4 -- 10537 -- 0 -- 4000 -- 500 -- 0 -- 2
153 -- 4 -- 13716 -- 0 -- 4000 -- 500 -- 0 -- 3
154 -- 4 -- 9724 -- 0 -- 4000 -- 500 -- 0 -- 2
155 -- 4 -- 14031 -- 0 -- 4000 -- 500 -- 0 -- 3
156 -- 4 -- 29875 -- 0 -- 4000 -- 500 -- 0 -- 1
157 -- 4 -- 31638 -- 0 -- 4000 -- 500 -- 0 -- 1
158 -- 4 -- 20905 -- 0 -- 4000 -- 500 -- 0 -- 3
159 -- 4 -- 17799 -- 0 -- 4000 -- 500 -- 0 -- 3
160 -- 4 -- 30221 -- 0 -- 4000 -- 500 -- 0 -- 1
161 -- 4 -- 19586 -- 0 -- 4000 -- 500 -- 0 -- 3
162 -- 4 -- 10925 -- 0 -- 4000 -- 500 -- 0 -- 2
163 -- 4 -- 10797 -- 0 -- 4000 -- 500 -- 0 -- 2
164 -- 4 -- 10066 -- 0 -- 4000 -- 500 -- 0 -- 2
165 -- 4 -- 11517 -- 0 -- 4000 -- 500 -- 0 -- 2
166 -- 4 -- 12170 -- 0 -- 4000 -- 500 -- 0 -- 2
167 -- 4 -- 35418 -- 0 -- 4000 -- 500 -- 0 -- 1
168 -- 4 -- 10121 -- 0 -- 4000 -- 500 -- 0 -- 2
169 -- 4 -- 11090 -- 0 -- 4000 -- 500 -- 0 -- 2
170 -- 4 -- 10144 -- 0 -- 4000 -- 500 -- 0 -- 2
171 -- 4 -- 10293 -- 0 -- 4000 -- 500 -- 0 -- 3
172 -- 4 -- 33333 -- 0 -- 4000 -- 500 -- 0 -- 1
173 -- 4 -- 31948 -- 0 -- 4000 -- 500 -- 0 -- 1
174 -- 4 -- 30445 -- 0 -- 4000 -- 500 -- 0 -- 1
175 -- 4 -- 21606 -- 0 -- 4000 -- 500 -- 0 -- 3
176 -- 4 -- 33504 -- 0 -- 4000 -- 500 -- 0 -- 1
177 -- 4 -- 11910 -- 0 -- 4000 -- 500 -- 0 -- 2
178 -- 4 -- 11762 -- 0 -- 4000 -- 500 -- 0 -- 2
179 -- 4 -- 33893 -- 0 -- 4000 -- 500 -- 0 -- 1
180 -- 4 -- 18246 -- 0 -- 4000 -- 500 -- 0 -- 3
181 -- 4 -- 15709 -- 0 -- 4000 -- 500 -- 0 -- 3
182 -- 4 -- 14838 -- 0 -- 4000 -- 500 -- 0 -- 3
183 -- 4 -- 17884 -- 0 -- 4000 -- 500 -- 0 -- 3
184 -- 4 -- 9124 -- 0 -- 4000 -- 500 -- 0 -- 2
185 -- 4 -- 10734 -- 0 -- 4000 -- 500 -- 0 -- 2
186 -- 4 -- 27655 -- 0 -- 4000 -- 500 -- 0 -- 1
187 -- 4 -- 37249 -- 0 -- 4000 -- 500 -- 0 -- 1
188 -- 4 -- 27066 -- 0 -- 4000 -- 500 -- 0 -- 1
189 -- 4 -- 26758 -- 0 -- 4000 -- 500 -- 0 -- 1
190 -- 4 -- 9765 -- 0 -- 4000 -- 500 -- 0 -- 2
191 -- 4 -- 10076 -- 0 -- 4000 -- 500 -- 0 -- 2
192 -- 4 -- 34526 -- 0 -- 4000 -- 500 -- 0 -- 1
193 -- 4 -- 7078 -- 0 -- 4000 -- 500 -- 0 -- 3
194 -- 4 -- 27162 -- 0 -- 4000 -- 500 -- 0 -- 1
195 -- 4 -- 10929 -- 0 -- 4000 -- 500 -- 0 -- 2
196 -- 4 -- 18415 -- 0 -- 4000 -- 500 -- 0 -- 3
197 -- 4 -- 20918 -- 0 -- 4000 -- 500 -- 0 -- 3
198 -- 4 -- 30949 -- 0 -- 4000 -- 500 -- 0 -- 1
199 -- 4 -- 16874 -- 0 -- 4000 -- 500 -- 0 -- 3
200 -- 4 -- 11980 -- 0 -- 4000 -- 500 -- 0 -- 2
