taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
69 -- 4 -- 31960 -- 0 -- 4000 -- 500 -- 0
70 -- 4 -- 16281 -- 0 -- 4000 -- 500 -- 0
71 -- 4 -- 31851 -- 0 -- 4000 -- 500 -- 0
72 -- 4 -- 16184 -- 0 -- 4000 -- 500 -- 0
73 -- 4 -- 10334 -- 0 -- 4000 -- 500 -- 0
74 -- 4 -- 10498 -- 0 -- 4000 -- 500 -- 0
75 -- 4 -- 11077 -- 0 -- 4000 -- 500 -- 0
76 -- 4 -- 11650 -- 0 -- 4000 -- 500 -- 0
77 -- 4 -- 32065 -- 0 -- 4000 -- 500 -- 0
78 -- 4 -- 10730 -- 0 -- 4000 -- 500 -- 0
79 -- 4 -- 11417 -- 0 -- 4000 -- 500 -- 0
80 -- 4 -- 31695 -- 0 -- 4000 -- 500 -- 0
81 -- 4 -- 16241 -- 0 -- 4000 -- 500 -- 0
82 -- 4 -- 11217 -- 0 -- 4000 -- 500 -- 0
83 -- 4 -- 32460 -- 0 -- 4000 -- 500 -- 0
84 -- 4 -- 16047 -- 0 -- 4000 -- 500 -- 0
85 -- 4 -- 15607 -- 0 -- 4000 -- 500 -- 0
86 -- 4 -- 32191 -- 0 -- 4000 -- 500 -- 0
87 -- 4 -- 31044 -- 0 -- 4000 -- 500 -- 0
88 -- 4 -- 16050 -- 0 -- 4000 -- 500 -- 0
89 -- 4 -- 16142 -- 0 -- 4000 -- 500 -- 0
90 -- 4 -- 31619 -- 0 -- 4000 -- 500 -- 0
91 -- 4 -- 32356 -- 0 -- 4000 -- 500 -- 0
92 -- 4 -- 32313 -- 0 -- 4000 -- 500 -- 0
93 -- 4 -- 10284 -- 0 -- 4000 -- 500 -- 0
94 -- 4 -- 32124 -- 0 -- 4000 -- 500 -- 0
95 -- 4 -- 30492 -- 0 -- 4000 -- 500 -- 0
96 -- 4 -- 10729 -- 0 -- 4000 -- 500 -- 0
97 -- 4 -- 15742 -- 0 -- 4000 -- 500 -- 0
98 -- 4 -- 11135 -- 0 -- 4000 -- 500 -- 0
99 -- 4 -- 10511 -- 0 -- 4000 -- 500 -- 0
100 -- 4 -- 15439 -- 0 -- 4000 -- 500 -- 0
101 -- 4 -- 15770 -- 0 -- 4000 -- 500 -- 0
102 -- 4 -- 32241 -- 0 -- 4000 -- 500 -- 0
103 -- 4 -- 32296 -- 0 -- 4000 -- 500 -- 0
104 -- 4 -- 31912 -- 0 -- 4000 -- 500 -- 0
105 -- 4 -- 11004 -- 0 -- 4000 -- 500 -- 0
106 -- 4 -- 17267 -- 0 -- 4000 -- 500 -- 0
107 -- 4 -- 11720 -- 0 -- 4000 -- 500 -- 0
108 -- 4 -- 15525 -- 0 -- 4000 -- 500 -- 0
109 -- 4 -- 10892 -- 0 -- 4000 -- 500 -- 0
110 -- 4 -- 33683 -- 0 -- 4000 -- 500 -- 0
111 -- 4 -- 15556 -- 0 -- 4000 -- 500 -- 0
112 -- 4 -- 16294 -- 0 -- 4000 -- 500 -- 0
113 -- 4 -- 16416 -- 0 -- 4000 -- 500 -- 0
114 -- 4 -- 32189 -- 0 -- 4000 -- 500 -- 0
115 -- 4 -- 15830 -- 0 -- 4000 -- 500 -- 0
116 -- 4 -- 11321 -- 0 -- 4000 -- 500 -- 0
117 -- 4 -- 15625 -- 0 -- 4000 -- 500 -- 0
118 -- 4 -- 16179 -- 0 -- 4000 -- 500 -- 0
119 -- 4 -- 11596 -- 0 -- 4000 -- 500 -- 0
120 -- 4 -- 16284 -- 0 -- 4000 -- 500 -- 0
121 -- 4 -- 32263 -- 0 -- 4000 -- 500 -- 0
122 -- 4 -- 11390 -- 0 -- 4000 -- 500 -- 0
123 -- 4 -- 10632 -- 0 -- 4000 -- 500 -- 0
124 -- 4 -- 10523 -- 0 -- 4000 -- 500 -- 0
125 -- 4 -- 32922 -- 0 -- 4000 -- 500 -- 0
126 -- 4 -- 32169 -- 0 -- 4000 -- 500 -- 0
127 -- 4 -- 10359 -- 0 -- 4000 -- 500 -- 0
128 -- 4 -- 10933 -- 0 -- 4000 -- 500 -- 0
129 -- 4 -- 16549 -- 0 -- 4000 -- 500 -- 0
130 -- 4 -- 32100 -- 0 -- 4000 -- 500 -- 0
131 -- 4 -- 10948 -- 0 -- 4000 -- 500 -- 0
132 -- 4 -- 15511 -- 0 -- 4000 -- 500 -- 0
133 -- 4 -- 11320 -- 0 -- 4000 -- 500 -- 0
134 -- 4 -- 10990 -- 0 -- 4000 -- 500 -- 0
135 -- 4 -- 15446 -- 0 -- 4000 -- 500 -- 0
136 -- 4 -- 31630 -- 0 -- 4000 -- 500 -- 0
137 -- 4 -- 10934 -- 0 -- 4000 -- 500 -- 0
138 -- 4 -- 11024 -- 0 -- 4000 -- 500 -- 0
139 -- 4 -- 16392 -- 0 -- 4000 -- 500 -- 0
140 -- 4 -- 11375 -- 0 -- 4000 -- 500 -- 0
141 -- 4 -- 31331 -- 0 -- 4000 -- 500 -- 0
142 -- 4 -- 31652 -- 0 -- 4000 -- 500 -- 0
143 -- 4 -- 31759 -- 0 -- 4000 -- 500 -- 0
144 -- 4 -- 31821 -- 0 -- 4000 -- 500 -- 0
145 -- 4 -- 15366 -- 0 -- 4000 -- 500 -- 0
146 -- 4 -- 10115 -- 0 -- 4000 -- 500 -- 0
147 -- 4 -- 12006 -- 0 -- 4000 -- 500 -- 0
148 -- 4 -- 32021 -- 0 -- 4000 -- 500 -- 0
149 -- 4 -- 16246 -- 0 -- 4000 -- 500 -- 0
150 -- 4 -- 32206 -- 0 -- 4000 -- 500 -- 0
151 -- 4 -- 31785 -- 0 -- 4000 -- 500 -- 0
152 -- 4 -- 16907 -- 0 -- 4000 -- 500 -- 0
153 -- 4 -- 16925 -- 0 -- 4000 -- 500 -- 0
154 -- 4 -- 11779 -- 0 -- 4000 -- 500 -- 0
155 -- 4 -- 16112 -- 0 -- 4000 -- 500 -- 0
156 -- 4 -- 31948 -- 0 -- 4000 -- 500 -- 0
157 -- 4 -- 32241 -- 0 -- 4000 -- 500 -- 0
158 -- 4 -- 11396 -- 0 -- 4000 -- 500 -- 0
159 -- 4 -- 11868 -- 0 -- 4000 -- 500 -- 0
160 -- 4 -- 32300 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 15030 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 11630 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 15498 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 32006 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 31052 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 32084 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 15289 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 10984 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 11643 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 10633 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 31316 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 11603 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 15970 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 16250 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 16482 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 31501 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 15687 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 32255 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 16200 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 10346 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 31567 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 31684 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 32075 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 15257 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 31966 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 10488 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 31793 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 16069 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 31517 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 16190 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 10695 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 11773 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 16576 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 31886 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 16156 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 11261 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 31973 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 31318 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 15964 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 10881 -- 0 -- 4000 -- 500 -- 0
