taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
140 -- 4 -- 7772 -- 0 -- 4000 -- 500 -- 0
141 -- 4 -- 8397 -- 0 -- 4000 -- 500 -- 0
142 -- 4 -- 31914 -- 0 -- 4000 -- 500 -- 0
143 -- 4 -- 7904 -- 0 -- 4000 -- 500 -- 0
144 -- 4 -- 7914 -- 0 -- 4000 -- 500 -- 0
145 -- 4 -- 31940 -- 0 -- 4000 -- 500 -- 0
146 -- 4 -- 7857 -- 0 -- 4000 -- 500 -- 0
147 -- 4 -- 8305 -- 0 -- 4000 -- 500 -- 0
148 -- 4 -- 8033 -- 0 -- 4000 -- 500 -- 0
149 -- 4 -- 7687 -- 0 -- 4000 -- 500 -- 0
150 -- 4 -- 31949 -- 0 -- 4000 -- 500 -- 0
151 -- 4 -- 8142 -- 0 -- 4000 -- 500 -- 0
152 -- 4 -- 31459 -- 0 -- 4000 -- 500 -- 0
153 -- 4 -- 32394 -- 0 -- 4000 -- 500 -- 0
154 -- 4 -- 7547 -- 0 -- 4000 -- 500 -- 0
155 -- 4 -- 31745 -- 0 -- 4000 -- 500 -- 0
156 -- 4 -- 31140 -- 0 -- 4000 -- 500 -- 0
157 -- 4 -- 32191 -- 0 -- 4000 -- 500 -- 0
158 -- 4 -- 8094 -- 0 -- 4000 -- 500 -- 0
159 -- 4 -- 33307 -- 0 -- 4000 -- 500 -- 0
160 -- 4 -- 7925 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 32052 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 31569 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 7801 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 7743 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 8337 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 8083 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 8025 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 31835 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 31789 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 7948 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 32199 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 31563 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 8113 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 8177 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 8216 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 7773 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 32717 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 8106 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 8174 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 7847 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 32549 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 8458 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 32270 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 8231 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 32321 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 32009 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 8146 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 8028 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 31817 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 32252 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 32160 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 32419 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 7851 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 32272 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 31735 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 31035 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 31825 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 7837 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 7596 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 7741 -- 0 -- 4000 -- 500 -- 0
