taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
33 -- 4 -- 7971 -- 0 -- 4000 -- 500 -- 0
34 -- 4 -- 8259 -- 0 -- 4000 -- 500 -- 0
35 -- 4 -- 31721 -- 0 -- 4000 -- 500 -- 0
36 -- 4 -- 31543 -- 0 -- 4000 -- 500 -- 0
37 -- 4 -- 32079 -- 0 -- 4000 -- 500 -- 0
38 -- 4 -- 32413 -- 0 -- 4000 -- 500 -- 0
39 -- 4 -- 8142 -- 0 -- 4000 -- 500 -- 0
40 -- 4 -- 32139 -- 0 -- 4000 -- 500 -- 0
41 -- 4 -- 7901 -- 0 -- 4000 -- 500 -- 0
42 -- 4 -- 7657 -- 0 -- 4000 -- 500 -- 0
43 -- 4 -- 32461 -- 0 -- 4000 -- 500 -- 0
44 -- 4 -- 7801 -- 0 -- 4000 -- 500 -- 0
45 -- 4 -- 7898 -- 0 -- 4000 -- 500 -- 0
46 -- 4 -- 7910 -- 0 -- 4000 -- 500 -- 0
47 -- 4 -- 8155 -- 0 -- 4000 -- 500 -- 0
48 -- 4 -- 33117 -- 0 -- 4000 -- 500 -- 0
49 -- 4 -- 8043 -- 0 -- 4000 -- 500 -- 0
50 -- 4 -- 32055 -- 0 -- 4000 -- 500 -- 0
51 -- 4 -- 32710 -- 0 -- 4000 -- 500 -- 0
52 -- 4 -- 8136 -- 0 -- 4000 -- 500 -- 0
53 -- 4 -- 8122 -- 0 -- 4000 -- 500 -- 0
54 -- 4 -- 32502 -- 0 -- 4000 -- 500 -- 0
55 -- 4 -- 31229 -- 0 -- 4000 -- 500 -- 0
56 -- 4 -- 7771 -- 0 -- 4000 -- 500 -- 0
57 -- 4 -- 32103 -- 0 -- 4000 -- 500 -- 0
58 -- 4 -- 31781 -- 0 -- 4000 -- 500 -- 0
59 -- 4 -- 32060 -- 0 -- 4000 -- 500 -- 0
60 -- 4 -- 8150 -- 0 -- 4000 -- 500 -- 0
61 -- 4 -- 8366 -- 0 -- 4000 -- 500 -- 0
62 -- 4 -- 8012 -- 0 -- 4000 -- 500 -- 0
63 -- 4 -- 31559 -- 0 -- 4000 -- 500 -- 0
64 -- 4 -- 32355 -- 0 -- 4000 -- 500 -- 0
65 -- 4 -- 31431 -- 0 -- 4000 -- 500 -- 0
66 -- 4 -- 31305 -- 0 -- 4000 -- 500 -- 0
67 -- 4 -- 31958 -- 0 -- 4000 -- 500 -- 0
68 -- 4 -- 31856 -- 0 -- 4000 -- 500 -- 0
69 -- 4 -- 32710 -- 0 -- 4000 -- 500 -- 0
70 -- 4 -- 31796 -- 0 -- 4000 -- 500 -- 0
71 -- 4 -- 32267 -- 0 -- 4000 -- 500 -- 0
72 -- 4 -- 31846 -- 0 -- 4000 -- 500 -- 0
73 -- 4 -- 31372 -- 0 -- 4000 -- 500 -- 0
74 -- 4 -- 31468 -- 0 -- 4000 -- 500 -- 0
75 -- 4 -- 32094 -- 0 -- 4000 -- 500 -- 0
76 -- 4 -- 32057 -- 0 -- 4000 -- 500 -- 0
77 -- 4 -- 31460 -- 0 -- 4000 -- 500 -- 0
78 -- 4 -- 7950 -- 0 -- 4000 -- 500 -- 0
79 -- 4 -- 7924 -- 0 -- 4000 -- 500 -- 0
80 -- 4 -- 31925 -- 0 -- 4000 -- 500 -- 0
81 -- 4 -- 7782 -- 0 -- 4000 -- 500 -- 0
82 -- 4 -- 8091 -- 0 -- 4000 -- 500 -- 0
83 -- 4 -- 7946 -- 0 -- 4000 -- 500 -- 0
84 -- 4 -- 7683 -- 0 -- 4000 -- 500 -- 0
85 -- 4 -- 8441 -- 0 -- 4000 -- 500 -- 0
86 -- 4 -- 8011 -- 0 -- 4000 -- 500 -- 0
87 -- 4 -- 31634 -- 0 -- 4000 -- 500 -- 0
88 -- 4 -- 7974 -- 0 -- 4000 -- 500 -- 0
89 -- 4 -- 7649 -- 0 -- 4000 -- 500 -- 0
90 -- 4 -- 8000 -- 0 -- 4000 -- 500 -- 0
91 -- 4 -- 8140 -- 0 -- 4000 -- 500 -- 0
92 -- 4 -- 7716 -- 0 -- 4000 -- 500 -- 0
93 -- 4 -- 8016 -- 0 -- 4000 -- 500 -- 0
94 -- 4 -- 7841 -- 0 -- 4000 -- 500 -- 0
95 -- 4 -- 31819 -- 0 -- 4000 -- 500 -- 0
96 -- 4 -- 30826 -- 0 -- 4000 -- 500 -- 0
97 -- 4 -- 7888 -- 0 -- 4000 -- 500 -- 0
98 -- 4 -- 8095 -- 0 -- 4000 -- 500 -- 0
99 -- 4 -- 31410 -- 0 -- 4000 -- 500 -- 0
100 -- 4 -- 8228 -- 0 -- 4000 -- 500 -- 0
101 -- 4 -- 7874 -- 0 -- 4000 -- 500 -- 0
102 -- 4 -- 31089 -- 0 -- 4000 -- 500 -- 0
103 -- 4 -- 32267 -- 0 -- 4000 -- 500 -- 0
104 -- 4 -- 8125 -- 0 -- 4000 -- 500 -- 0
105 -- 4 -- 32104 -- 0 -- 4000 -- 500 -- 0
106 -- 4 -- 31950 -- 0 -- 4000 -- 500 -- 0
107 -- 4 -- 31482 -- 0 -- 4000 -- 500 -- 0
108 -- 4 -- 8013 -- 0 -- 4000 -- 500 -- 0
109 -- 4 -- 31998 -- 0 -- 4000 -- 500 -- 0
110 -- 4 -- 32421 -- 0 -- 4000 -- 500 -- 0
111 -- 4 -- 8086 -- 0 -- 4000 -- 500 -- 0
112 -- 4 -- 31908 -- 0 -- 4000 -- 500 -- 0
113 -- 4 -- 31328 -- 0 -- 4000 -- 500 -- 0
114 -- 4 -- 7945 -- 0 -- 4000 -- 500 -- 0
115 -- 4 -- 32454 -- 0 -- 4000 -- 500 -- 0
116 -- 4 -- 7973 -- 0 -- 4000 -- 500 -- 0
117 -- 4 -- 32855 -- 0 -- 4000 -- 500 -- 0
118 -- 4 -- 7919 -- 0 -- 4000 -- 500 -- 0
119 -- 4 -- 8181 -- 0 -- 4000 -- 500 -- 0
120 -- 4 -- 7944 -- 0 -- 4000 -- 500 -- 0
121 -- 4 -- 8445 -- 0 -- 4000 -- 500 -- 0
122 -- 4 -- 32141 -- 0 -- 4000 -- 500 -- 0
123 -- 4 -- 7962 -- 0 -- 4000 -- 500 -- 0
124 -- 4 -- 7563 -- 0 -- 4000 -- 500 -- 0
125 -- 4 -- 30808 -- 0 -- 4000 -- 500 -- 0
126 -- 4 -- 7716 -- 0 -- 4000 -- 500 -- 0
127 -- 4 -- 31976 -- 0 -- 4000 -- 500 -- 0
128 -- 4 -- 7919 -- 0 -- 4000 -- 500 -- 0
129 -- 4 -- 8069 -- 0 -- 4000 -- 500 -- 0
130 -- 4 -- 7852 -- 0 -- 4000 -- 500 -- 0
131 -- 4 -- 7905 -- 0 -- 4000 -- 500 -- 0
132 -- 4 -- 8295 -- 0 -- 4000 -- 500 -- 0
133 -- 4 -- 31823 -- 0 -- 4000 -- 500 -- 0
134 -- 4 -- 32509 -- 0 -- 4000 -- 500 -- 0
135 -- 4 -- 31179 -- 0 -- 4000 -- 500 -- 0
136 -- 4 -- 31279 -- 0 -- 4000 -- 500 -- 0
137 -- 4 -- 31490 -- 0 -- 4000 -- 500 -- 0
138 -- 4 -- 31541 -- 0 -- 4000 -- 500 -- 0
139 -- 4 -- 32218 -- 0 -- 4000 -- 500 -- 0
140 -- 4 -- 8260 -- 0 -- 4000 -- 500 -- 0
141 -- 4 -- 33074 -- 0 -- 4000 -- 500 -- 0
142 -- 4 -- 8022 -- 0 -- 4000 -- 500 -- 0
143 -- 4 -- 31869 -- 0 -- 4000 -- 500 -- 0
144 -- 4 -- 8084 -- 0 -- 4000 -- 500 -- 0
145 -- 4 -- 7814 -- 0 -- 4000 -- 500 -- 0
146 -- 4 -- 8085 -- 0 -- 4000 -- 500 -- 0
147 -- 4 -- 8027 -- 0 -- 4000 -- 500 -- 0
148 -- 4 -- 8153 -- 0 -- 4000 -- 500 -- 0
149 -- 4 -- 32173 -- 0 -- 4000 -- 500 -- 0
150 -- 4 -- 32177 -- 0 -- 4000 -- 500 -- 0
151 -- 4 -- 31946 -- 0 -- 4000 -- 500 -- 0
152 -- 4 -- 7923 -- 0 -- 4000 -- 500 -- 0
153 -- 4 -- 31725 -- 0 -- 4000 -- 500 -- 0
154 -- 4 -- 8440 -- 0 -- 4000 -- 500 -- 0
155 -- 4 -- 31435 -- 0 -- 4000 -- 500 -- 0
156 -- 4 -- 31529 -- 0 -- 4000 -- 500 -- 0
157 -- 4 -- 31340 -- 0 -- 4000 -- 500 -- 0
158 -- 4 -- 31892 -- 0 -- 4000 -- 500 -- 0
159 -- 4 -- 7689 -- 0 -- 4000 -- 500 -- 0
160 -- 4 -- 8246 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 7829 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 31187 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 31867 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 7807 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 31774 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 8133 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 7932 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 32261 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 32401 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 7980 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 32175 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 8180 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 32357 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 32879 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 31541 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 7922 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 8000 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 31414 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 8333 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 32330 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 8123 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 31458 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 7964 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 8039 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 8067 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 32774 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 32488 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 32323 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 31755 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 7601 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 31991 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 8052 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 32976 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 31337 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 32208 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 32605 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 32838 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 8015 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 32187 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 7846 -- 0 -- 4000 -- 500 -- 0
