taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
56 -- 4 -- 7420 -- 0 -- 4000 -- 500 -- 0
57 -- 4 -- 31108 -- 0 -- 4000 -- 500 -- 0
58 -- 4 -- 12028 -- 0 -- 4000 -- 500 -- 0
59 -- 4 -- 46861 -- 0 -- 4000 -- 500 -- 0
60 -- 4 -- 26470 -- 0 -- 4000 -- 500 -- 0
61 -- 4 -- 9759 -- 0 -- 4000 -- 500 -- 0
62 -- 4 -- 23416 -- 0 -- 4000 -- 500 -- 0
63 -- 4 -- 13012 -- 0 -- 4000 -- 500 -- 0
64 -- 4 -- 37248 -- 0 -- 4000 -- 500 -- 0
65 -- 4 -- 27205 -- 0 -- 4000 -- 500 -- 0
66 -- 4 -- 9017 -- 0 -- 4000 -- 500 -- 0
67 -- 4 -- 30575 -- 0 -- 4000 -- 500 -- 0
68 -- 4 -- 16551 -- 0 -- 4000 -- 500 -- 0
69 -- 4 -- 29523 -- 0 -- 4000 -- 500 -- 0
70 -- 4 -- 28077 -- 0 -- 4000 -- 500 -- 0
71 -- 4 -- 19805 -- 0 -- 4000 -- 500 -- 0
72 -- 4 -- 23782 -- 0 -- 4000 -- 500 -- 0
73 -- 4 -- 13068 -- 0 -- 4000 -- 500 -- 0
74 -- 4 -- 10435 -- 0 -- 4000 -- 500 -- 0
75 -- 4 -- 11768 -- 0 -- 4000 -- 500 -- 0
76 -- 4 -- 36796 -- 0 -- 4000 -- 500 -- 0
77 -- 4 -- 39730 -- 0 -- 4000 -- 500 -- 0
78 -- 4 -- 41126 -- 0 -- 4000 -- 500 -- 0
79 -- 4 -- 13773 -- 0 -- 4000 -- 500 -- 0
80 -- 4 -- 34347 -- 0 -- 4000 -- 500 -- 0
81 -- 4 -- 40879 -- 0 -- 4000 -- 500 -- 0
82 -- 4 -- 41753 -- 0 -- 4000 -- 500 -- 0
83 -- 4 -- 34595 -- 0 -- 4000 -- 500 -- 0
84 -- 4 -- 11627 -- 0 -- 4000 -- 500 -- 0
85 -- 4 -- 12967 -- 0 -- 4000 -- 500 -- 0
86 -- 4 -- 45695 -- 0 -- 4000 -- 500 -- 0
87 -- 4 -- 16213 -- 0 -- 4000 -- 500 -- 0
88 -- 4 -- 10224 -- 0 -- 4000 -- 500 -- 0
89 -- 4 -- 35371 -- 0 -- 4000 -- 500 -- 0
90 -- 4 -- 12670 -- 0 -- 4000 -- 500 -- 0
91 -- 4 -- 30266 -- 0 -- 4000 -- 500 -- 0
92 -- 4 -- 12841 -- 0 -- 4000 -- 500 -- 0
93 -- 4 -- 9031 -- 0 -- 4000 -- 500 -- 0
94 -- 4 -- 12319 -- 0 -- 4000 -- 500 -- 0
95 -- 4 -- 30598 -- 0 -- 4000 -- 500 -- 0
96 -- 4 -- 9515 -- 0 -- 4000 -- 500 -- 0
97 -- 4 -- 9011 -- 0 -- 4000 -- 500 -- 0
98 -- 4 -- 29941 -- 0 -- 4000 -- 500 -- 0
99 -- 4 -- 25986 -- 0 -- 4000 -- 500 -- 0
100 -- 4 -- 25356 -- 0 -- 4000 -- 500 -- 0
101 -- 4 -- 12367 -- 0 -- 4000 -- 500 -- 0
102 -- 4 -- 28149 -- 0 -- 4000 -- 500 -- 0
103 -- 4 -- 12145 -- 0 -- 4000 -- 500 -- 0
104 -- 4 -- 9288 -- 0 -- 4000 -- 500 -- 0
105 -- 4 -- 10563 -- 0 -- 4000 -- 500 -- 0
106 -- 4 -- 36173 -- 0 -- 4000 -- 500 -- 0
107 -- 4 -- 9872 -- 0 -- 4000 -- 500 -- 0
108 -- 4 -- 7145 -- 0 -- 4000 -- 500 -- 0
109 -- 4 -- 11712 -- 0 -- 4000 -- 500 -- 0
110 -- 4 -- 9443 -- 0 -- 4000 -- 500 -- 0
111 -- 4 -- 10876 -- 0 -- 4000 -- 500 -- 0
112 -- 4 -- 14087 -- 0 -- 4000 -- 500 -- 0
113 -- 4 -- 13014 -- 0 -- 4000 -- 500 -- 0
114 -- 4 -- 10521 -- 0 -- 4000 -- 500 -- 0
115 -- 4 -- 11333 -- 0 -- 4000 -- 500 -- 0
116 -- 4 -- 25175 -- 0 -- 4000 -- 500 -- 0
117 -- 4 -- 7672 -- 0 -- 4000 -- 500 -- 0
118 -- 4 -- 21659 -- 0 -- 4000 -- 500 -- 0
119 -- 4 -- 43221 -- 0 -- 4000 -- 500 -- 0
120 -- 4 -- 7114 -- 0 -- 4000 -- 500 -- 0
121 -- 4 -- 46905 -- 0 -- 4000 -- 500 -- 0
122 -- 4 -- 31208 -- 0 -- 4000 -- 500 -- 0
123 -- 4 -- 34249 -- 0 -- 4000 -- 500 -- 0
124 -- 4 -- 36934 -- 0 -- 4000 -- 500 -- 0
125 -- 4 -- 20436 -- 0 -- 4000 -- 500 -- 0
126 -- 4 -- 11266 -- 0 -- 4000 -- 500 -- 0
127 -- 4 -- 31243 -- 0 -- 4000 -- 500 -- 0
128 -- 4 -- 13123 -- 0 -- 4000 -- 500 -- 0
129 -- 4 -- 13824 -- 0 -- 4000 -- 500 -- 0
130 -- 4 -- 28682 -- 0 -- 4000 -- 500 -- 0
131 -- 4 -- 10211 -- 0 -- 4000 -- 500 -- 0
132 -- 4 -- 15682 -- 0 -- 4000 -- 500 -- 0
133 -- 4 -- 32716 -- 0 -- 4000 -- 500 -- 0
134 -- 4 -- 37455 -- 0 -- 4000 -- 500 -- 0
135 -- 4 -- 9115 -- 0 -- 4000 -- 500 -- 0
136 -- 4 -- 6637 -- 0 -- 4000 -- 500 -- 0
137 -- 4 -- 8956 -- 0 -- 4000 -- 500 -- 0
138 -- 4 -- 41924 -- 0 -- 4000 -- 500 -- 0
139 -- 4 -- 11547 -- 0 -- 4000 -- 500 -- 0
140 -- 4 -- 28173 -- 0 -- 4000 -- 500 -- 0
141 -- 4 -- 25716 -- 0 -- 4000 -- 500 -- 0
142 -- 4 -- 12804 -- 0 -- 4000 -- 500 -- 0
143 -- 4 -- 40314 -- 0 -- 4000 -- 500 -- 0
144 -- 4 -- 25747 -- 0 -- 4000 -- 500 -- 0
145 -- 4 -- 24719 -- 0 -- 4000 -- 500 -- 0
146 -- 4 -- 7016 -- 0 -- 4000 -- 500 -- 0
147 -- 4 -- 41176 -- 0 -- 4000 -- 500 -- 0
148 -- 4 -- 31788 -- 0 -- 4000 -- 500 -- 0
149 -- 4 -- 13578 -- 0 -- 4000 -- 500 -- 0
150 -- 4 -- 34772 -- 0 -- 4000 -- 500 -- 0
151 -- 4 -- 9117 -- 0 -- 4000 -- 500 -- 0
152 -- 4 -- 11063 -- 0 -- 4000 -- 500 -- 0
153 -- 4 -- 13605 -- 0 -- 4000 -- 500 -- 0
154 -- 4 -- 14333 -- 0 -- 4000 -- 500 -- 0
155 -- 4 -- 6483 -- 0 -- 4000 -- 500 -- 0
156 -- 4 -- 26133 -- 0 -- 4000 -- 500 -- 0
157 -- 4 -- 35191 -- 0 -- 4000 -- 500 -- 0
158 -- 4 -- 24616 -- 0 -- 4000 -- 500 -- 0
159 -- 4 -- 10981 -- 0 -- 4000 -- 500 -- 0
160 -- 4 -- 40475 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 13423 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 20851 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 24415 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 10666 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 10174 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 15290 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 7922 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 31396 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 9168 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 27912 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 34554 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 38058 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 10459 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 34583 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 6837 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 29739 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 48903 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 10038 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 28756 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 10043 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 23480 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 8149 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 8759 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 30638 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 32512 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 10808 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 8046 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 6841 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 38563 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 19249 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 7290 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 15174 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 8773 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 33427 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 37478 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 28603 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 11262 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 9614 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 38411 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 13987 -- 0 -- 4000 -- 500 -- 0
