,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
avg_wmem_t,54169350.0,18489350.0,10489350.0,10489350.0,74169350.0,14101765.0,11711935.0,11711935.0,14566030.0,19279005.0,14101765.0,11885972.5,11885972.5,10984927.5,14579832.5
wfail_alloc_mem_t,0,2032000000.0,432000000.0,432000000.0,0,51927500.0,793028500.0,793028500.0,1626253500.0,2198501500.0,51927500.0,821978000.0,821978000.0,855101500.0,1602752000.0
avg_wfail_alloc_mem_t,0,10160000.0,2160000.0,2160000.0,0,259637.5,3965142.5,3965142.5,8131267.5,10992507.5,259637.5,4109890.0,4109890.0,4275507.5,8013760.0
int_frag_mem_t,10833870000.0,1665870000.0,1665870000.0,1665870000.0,14833870000.0,2768425500.0,1549358500.0,1549358500.0,1286952500.0,1657299500.0,2768425500.0,1555216500.0,1555216500.0,1341884000.0,1313214500.0
avg_int_frag_mem_t,54169350.0,8329350.0,8329350.0,8329350.0,74169350.0,13842127.5,7746792.5,7746792.5,6434762.5,8286497.5,13842127.5,7776082.5,7776082.5,6709420.0,6566072.5
mem_t_utilization,0.15360390624999998,0.34712747175141245,0.4837918307086614,0.4837918307086614,0.11703154761904766,0.41076715408787623,0.4563356718796746,0.4563356718796746,0.4029503194696983,0.3377109759631297,0.41076715408787623,0.452678587565815,0.452678587565815,0.472273709437079,0.40272247793545257
total_disk_t,12800000000.0,5664000000.0,4064000000.0,4064000000.0,12801000000.0,1212000000.0,1352000000.0,1352000000.0,1552000000.0,2308000000.0,1212000000.0,1400000000.0,1400000000.0,1160000000.0,1594000000.0
avg_total_disk_t,64000000.0,28320000.0,20320000.0,20320000.0,64005000.0,6060000.0,6760000.0,6760000.0,7760000.0,11540000.0,6060000.0,7000000.0,7000000.0,5800000.0,7970000.0
wdisk_t,12400000000.0,5264000000.0,3664000000.0,3664000000.0,12401000000.0,812000000.0,952000000.0,952000000.0,1152000000.0,1908000000.0,812000000.0,1000000000.0,1000000000.0,760000000.0,1194000000.0
avg_wdisk_t,62000000.0,26320000.0,18320000.0,18320000.0,62005000.0,4060000.0,4760000.0,4760000.0,5760000.0,9540000.0,4060000.0,5000000.0,5000000.0,3800000.0,5970000.0
wfail_alloc_disk_t,0,2032000000.0,432000000.0,432000000.0,0,6000000.0,146000000.0,146000000.0,346000000.0,482000000.0,6000000.0,194000000.0,194000000.0,202000000.0,388000000.0
avg_wfail_alloc_disk_t,0,10160000.0,2160000.0,2160000.0,0,30000.0,730000.0,730000.0,1730000.0,2410000.0,30000.0,970000.0,970000.0,1010000.0,1940000.0
int_frag_disk_t,12400000000.0,3232000000.0,3232000000.0,3232000000.0,12401000000.0,806000000.0,806000000.0,806000000.0,806000000.0,1426000000.0,806000000.0,806000000.0,806000000.0,558000000.0,806000000.0
avg_int_frag_disk_t,62000000.0,16160000.0,16160000.0,16160000.0,62005000.0,4030000.0,4030000.0,4030000.0,4030000.0,7130000.0,4030000.0,4030000.0,4030000.0,2790000.0,4030000.0
disk_t_utilization,0.03125,0.07062146892655363,0.09842519685039375,0.09842519685039375,0.031247558784469942,0.33003300330033003,0.29585798816568043,0.29585798816568043,0.25773195876288657,0.17331022530329288,0.33003300330033003,0.2857142857142857,0.2857142857142857,0.3448275862068966,0.25094102885821834
num_retries,0,227,27,27,200,6,76,76,176,244,6,100,100,105,197
num_retries_bucket,0,227,27,27,0,3,73,73,173,241,3,97,97,101,194
num_retries_machine,0,0,0,0,0,3,3,3,3,3,3,3,3,4,3
total_run_time,100000.0,213500.0,113500.0,113500.0,100000.0,103000.0,138000.0,138000.0,188000.0,222000.0,103000.0,150000.0,150000.0,152500.0,198500.0
avg_run_time,500.0,1067.5,567.5,567.5,500.0,515.0,690.0,690.0,940.0,1110.0,515.0,750.0,750.0,762.5,992.5
