taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
53 -- 4 -- 12953 -- 0 -- 4000 -- 500 -- 0
54 -- 4 -- 26881 -- 0 -- 4000 -- 500 -- 0
55 -- 4 -- 25252 -- 0 -- 4000 -- 500 -- 0
56 -- 4 -- 33306 -- 0 -- 4000 -- 500 -- 0
57 -- 4 -- 18336 -- 0 -- 4000 -- 500 -- 0
58 -- 4 -- 39335 -- 0 -- 4000 -- 500 -- 0
59 -- 4 -- 35167 -- 0 -- 4000 -- 500 -- 0
60 -- 4 -- 29504 -- 0 -- 4000 -- 500 -- 0
61 -- 4 -- 24308 -- 0 -- 4000 -- 500 -- 0
62 -- 4 -- 12874 -- 0 -- 4000 -- 500 -- 0
63 -- 4 -- 17544 -- 0 -- 4000 -- 500 -- 0
64 -- 4 -- 35669 -- 0 -- 4000 -- 500 -- 0
65 -- 4 -- 26543 -- 0 -- 4000 -- 500 -- 0
66 -- 4 -- 16171 -- 0 -- 4000 -- 500 -- 0
67 -- 4 -- 29119 -- 0 -- 4000 -- 500 -- 0
68 -- 4 -- 11685 -- 0 -- 4000 -- 500 -- 0
69 -- 4 -- 13427 -- 0 -- 4000 -- 500 -- 0
70 -- 4 -- 22157 -- 0 -- 4000 -- 500 -- 0
71 -- 4 -- 19785 -- 0 -- 4000 -- 500 -- 0
72 -- 4 -- 26792 -- 0 -- 4000 -- 500 -- 0
73 -- 4 -- 21977 -- 0 -- 4000 -- 500 -- 0
74 -- 4 -- 24806 -- 0 -- 4000 -- 500 -- 0
75 -- 4 -- 23029 -- 0 -- 4000 -- 500 -- 0
76 -- 4 -- 24129 -- 0 -- 4000 -- 500 -- 0
77 -- 4 -- 12436 -- 0 -- 4000 -- 500 -- 0
78 -- 4 -- 21009 -- 0 -- 4000 -- 500 -- 0
79 -- 4 -- 11055 -- 0 -- 4000 -- 500 -- 0
80 -- 4 -- 19990 -- 0 -- 4000 -- 500 -- 0
81 -- 4 -- 16210 -- 0 -- 4000 -- 500 -- 0
82 -- 4 -- 15552 -- 0 -- 4000 -- 500 -- 0
83 -- 4 -- 32539 -- 0 -- 4000 -- 500 -- 0
84 -- 4 -- 31442 -- 0 -- 4000 -- 500 -- 0
85 -- 4 -- 25139 -- 0 -- 4000 -- 500 -- 0
86 -- 4 -- 25305 -- 0 -- 4000 -- 500 -- 0
87 -- 4 -- 37713 -- 0 -- 4000 -- 500 -- 0
88 -- 4 -- 13951 -- 0 -- 4000 -- 500 -- 0
89 -- 4 -- 10262 -- 0 -- 4000 -- 500 -- 0
90 -- 4 -- 29355 -- 0 -- 4000 -- 500 -- 0
91 -- 4 -- 16707 -- 0 -- 4000 -- 500 -- 0
92 -- 4 -- 10902 -- 0 -- 4000 -- 500 -- 0
93 -- 4 -- 38001 -- 0 -- 4000 -- 500 -- 0
94 -- 4 -- 37382 -- 0 -- 4000 -- 500 -- 0
95 -- 4 -- 25021 -- 0 -- 4000 -- 500 -- 0
96 -- 4 -- 33899 -- 0 -- 4000 -- 500 -- 0
97 -- 4 -- 32479 -- 0 -- 4000 -- 500 -- 0
98 -- 4 -- 29135 -- 0 -- 4000 -- 500 -- 0
99 -- 4 -- 23677 -- 0 -- 4000 -- 500 -- 0
100 -- 4 -- 27677 -- 0 -- 4000 -- 500 -- 0
101 -- 4 -- 10248 -- 0 -- 4000 -- 500 -- 0
102 -- 4 -- 13978 -- 0 -- 4000 -- 500 -- 0
103 -- 4 -- 25825 -- 0 -- 4000 -- 500 -- 0
104 -- 4 -- 26217 -- 0 -- 4000 -- 500 -- 0
105 -- 4 -- 33002 -- 0 -- 4000 -- 500 -- 0
106 -- 4 -- 18797 -- 0 -- 4000 -- 500 -- 0
107 -- 4 -- 10953 -- 0 -- 4000 -- 500 -- 0
108 -- 4 -- 21704 -- 0 -- 4000 -- 500 -- 0
109 -- 4 -- 16131 -- 0 -- 4000 -- 500 -- 0
110 -- 4 -- 22292 -- 0 -- 4000 -- 500 -- 0
111 -- 4 -- 32367 -- 0 -- 4000 -- 500 -- 0
112 -- 4 -- 23495 -- 0 -- 4000 -- 500 -- 0
113 -- 4 -- 10893 -- 0 -- 4000 -- 500 -- 0
114 -- 4 -- 27077 -- 0 -- 4000 -- 500 -- 0
115 -- 4 -- 22101 -- 0 -- 4000 -- 500 -- 0
116 -- 4 -- 38386 -- 0 -- 4000 -- 500 -- 0
117 -- 4 -- 24142 -- 0 -- 4000 -- 500 -- 0
118 -- 4 -- 14126 -- 0 -- 4000 -- 500 -- 0
119 -- 4 -- 28400 -- 0 -- 4000 -- 500 -- 0
120 -- 4 -- 19383 -- 0 -- 4000 -- 500 -- 0
121 -- 4 -- 38860 -- 0 -- 4000 -- 500 -- 0
122 -- 4 -- 35437 -- 0 -- 4000 -- 500 -- 0
123 -- 4 -- 24172 -- 0 -- 4000 -- 500 -- 0
124 -- 4 -- 30272 -- 0 -- 4000 -- 500 -- 0
125 -- 4 -- 13948 -- 0 -- 4000 -- 500 -- 0
126 -- 4 -- 12761 -- 0 -- 4000 -- 500 -- 0
127 -- 4 -- 24982 -- 0 -- 4000 -- 500 -- 0
128 -- 4 -- 27351 -- 0 -- 4000 -- 500 -- 0
129 -- 4 -- 11917 -- 0 -- 4000 -- 500 -- 0
130 -- 4 -- 30767 -- 0 -- 4000 -- 500 -- 0
131 -- 4 -- 21185 -- 0 -- 4000 -- 500 -- 0
132 -- 4 -- 11337 -- 0 -- 4000 -- 500 -- 0
133 -- 4 -- 37026 -- 0 -- 4000 -- 500 -- 0
134 -- 4 -- 34329 -- 0 -- 4000 -- 500 -- 0
135 -- 4 -- 39562 -- 0 -- 4000 -- 500 -- 0
136 -- 4 -- 10685 -- 0 -- 4000 -- 500 -- 0
137 -- 4 -- 21955 -- 0 -- 4000 -- 500 -- 0
138 -- 4 -- 21051 -- 0 -- 4000 -- 500 -- 0
139 -- 4 -- 14565 -- 0 -- 4000 -- 500 -- 0
140 -- 4 -- 17935 -- 0 -- 4000 -- 500 -- 0
141 -- 4 -- 10981 -- 0 -- 4000 -- 500 -- 0
142 -- 4 -- 30209 -- 0 -- 4000 -- 500 -- 0
143 -- 4 -- 12231 -- 0 -- 4000 -- 500 -- 0
144 -- 4 -- 28947 -- 0 -- 4000 -- 500 -- 0
145 -- 4 -- 15421 -- 0 -- 4000 -- 500 -- 0
146 -- 4 -- 11409 -- 0 -- 4000 -- 500 -- 0
147 -- 4 -- 17441 -- 0 -- 4000 -- 500 -- 0
148 -- 4 -- 16095 -- 0 -- 4000 -- 500 -- 0
149 -- 4 -- 39130 -- 0 -- 4000 -- 500 -- 0
150 -- 4 -- 19745 -- 0 -- 4000 -- 500 -- 0
151 -- 4 -- 37343 -- 0 -- 4000 -- 500 -- 0
152 -- 4 -- 14576 -- 0 -- 4000 -- 500 -- 0
153 -- 4 -- 21976 -- 0 -- 4000 -- 500 -- 0
154 -- 4 -- 39206 -- 0 -- 4000 -- 500 -- 0
155 -- 4 -- 19389 -- 0 -- 4000 -- 500 -- 0
156 -- 4 -- 21121 -- 0 -- 4000 -- 500 -- 0
157 -- 4 -- 24458 -- 0 -- 4000 -- 500 -- 0
158 -- 4 -- 25176 -- 0 -- 4000 -- 500 -- 0
159 -- 4 -- 12487 -- 0 -- 4000 -- 500 -- 0
160 -- 4 -- 11622 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 36670 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 19386 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 13881 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 34983 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 32998 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 36386 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 15624 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 38361 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 21911 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 32000 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 10472 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 19390 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 20818 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 32854 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 18857 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 14477 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 24514 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 38441 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 12022 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 20943 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 22553 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 23960 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 24204 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 28439 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 20620 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 18504 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 30708 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 32362 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 21968 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 33917 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 34257 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 21403 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 29147 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 29538 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 29930 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 37096 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 38012 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 35193 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 13342 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 27113 -- 0 -- 4000 -- 500 -- 0
