taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
50 -- 4 -- 8700 -- 0 -- 4000 -- 500 -- 0
51 -- 4 -- 15200 -- 0 -- 4000 -- 500 -- 0
52 -- 4 -- 11419 -- 0 -- 4000 -- 500 -- 0
53 -- 4 -- 10580 -- 0 -- 4000 -- 500 -- 0
54 -- 4 -- 11571 -- 0 -- 4000 -- 500 -- 0
55 -- 4 -- 20373 -- 0 -- 4000 -- 500 -- 0
56 -- 4 -- 21903 -- 0 -- 4000 -- 500 -- 0
57 -- 4 -- 17101 -- 0 -- 4000 -- 500 -- 0
58 -- 4 -- 35993 -- 0 -- 4000 -- 500 -- 0
59 -- 4 -- 20564 -- 0 -- 4000 -- 500 -- 0
60 -- 4 -- 29014 -- 0 -- 4000 -- 500 -- 0
61 -- 4 -- 34933 -- 0 -- 4000 -- 500 -- 0
62 -- 4 -- 30428 -- 0 -- 4000 -- 500 -- 0
63 -- 4 -- 14092 -- 0 -- 4000 -- 500 -- 0
64 -- 4 -- 36164 -- 0 -- 4000 -- 500 -- 0
65 -- 4 -- 36660 -- 0 -- 4000 -- 500 -- 0
66 -- 4 -- 30792 -- 0 -- 4000 -- 500 -- 0
67 -- 4 -- 9445 -- 0 -- 4000 -- 500 -- 0
68 -- 4 -- 34888 -- 0 -- 4000 -- 500 -- 0
69 -- 4 -- 14096 -- 0 -- 4000 -- 500 -- 0
70 -- 4 -- 11322 -- 0 -- 4000 -- 500 -- 0
71 -- 4 -- 16508 -- 0 -- 4000 -- 500 -- 0
72 -- 4 -- 12849 -- 0 -- 4000 -- 500 -- 0
73 -- 4 -- 12223 -- 0 -- 4000 -- 500 -- 0
74 -- 4 -- 31834 -- 0 -- 4000 -- 500 -- 0
75 -- 4 -- 11099 -- 0 -- 4000 -- 500 -- 0
76 -- 4 -- 20014 -- 0 -- 4000 -- 500 -- 0
77 -- 4 -- 20677 -- 0 -- 4000 -- 500 -- 0
78 -- 4 -- 18540 -- 0 -- 4000 -- 500 -- 0
79 -- 4 -- 15133 -- 0 -- 4000 -- 500 -- 0
80 -- 4 -- 11705 -- 0 -- 4000 -- 500 -- 0
81 -- 4 -- 34045 -- 0 -- 4000 -- 500 -- 0
82 -- 4 -- 16540 -- 0 -- 4000 -- 500 -- 0
83 -- 4 -- 12233 -- 0 -- 4000 -- 500 -- 0
84 -- 4 -- 16146 -- 0 -- 4000 -- 500 -- 0
85 -- 4 -- 9680 -- 0 -- 4000 -- 500 -- 0
86 -- 4 -- 10494 -- 0 -- 4000 -- 500 -- 0
87 -- 4 -- 30594 -- 0 -- 4000 -- 500 -- 0
88 -- 4 -- 10981 -- 0 -- 4000 -- 500 -- 0
89 -- 4 -- 23621 -- 0 -- 4000 -- 500 -- 0
90 -- 4 -- 19471 -- 0 -- 4000 -- 500 -- 0
91 -- 4 -- 26255 -- 0 -- 4000 -- 500 -- 0
92 -- 4 -- 19119 -- 0 -- 4000 -- 500 -- 0
93 -- 4 -- 45696 -- 0 -- 4000 -- 500 -- 0
94 -- 4 -- 14016 -- 0 -- 4000 -- 500 -- 0
95 -- 4 -- 10852 -- 0 -- 4000 -- 500 -- 0
96 -- 4 -- 10426 -- 0 -- 4000 -- 500 -- 0
97 -- 4 -- 32218 -- 0 -- 4000 -- 500 -- 0
98 -- 4 -- 30675 -- 0 -- 4000 -- 500 -- 0
99 -- 4 -- 23684 -- 0 -- 4000 -- 500 -- 0
100 -- 4 -- 12160 -- 0 -- 4000 -- 500 -- 0
101 -- 4 -- 10604 -- 0 -- 4000 -- 500 -- 0
102 -- 4 -- 12125 -- 0 -- 4000 -- 500 -- 0
103 -- 4 -- 9809 -- 0 -- 4000 -- 500 -- 0
104 -- 4 -- 20116 -- 0 -- 4000 -- 500 -- 0
105 -- 4 -- 30755 -- 0 -- 4000 -- 500 -- 0
106 -- 4 -- 32699 -- 0 -- 4000 -- 500 -- 0
107 -- 4 -- 9993 -- 0 -- 4000 -- 500 -- 0
108 -- 4 -- 31283 -- 0 -- 4000 -- 500 -- 0
109 -- 4 -- 16228 -- 0 -- 4000 -- 500 -- 0
110 -- 4 -- 22212 -- 0 -- 4000 -- 500 -- 0
111 -- 4 -- 25307 -- 0 -- 4000 -- 500 -- 0
112 -- 4 -- 10943 -- 0 -- 4000 -- 500 -- 0
113 -- 4 -- 32016 -- 0 -- 4000 -- 500 -- 0
114 -- 4 -- 12097 -- 0 -- 4000 -- 500 -- 0
115 -- 4 -- 27758 -- 0 -- 4000 -- 500 -- 0
116 -- 4 -- 14270 -- 0 -- 4000 -- 500 -- 0
117 -- 4 -- 35579 -- 0 -- 4000 -- 500 -- 0
118 -- 4 -- 10117 -- 0 -- 4000 -- 500 -- 0
119 -- 4 -- 27748 -- 0 -- 4000 -- 500 -- 0
120 -- 4 -- 37286 -- 0 -- 4000 -- 500 -- 0
121 -- 4 -- 30382 -- 0 -- 4000 -- 500 -- 0
122 -- 4 -- 12970 -- 0 -- 4000 -- 500 -- 0
123 -- 4 -- 10939 -- 0 -- 4000 -- 500 -- 0
124 -- 4 -- 30652 -- 0 -- 4000 -- 500 -- 0
125 -- 4 -- 36796 -- 0 -- 4000 -- 500 -- 0
126 -- 4 -- 29317 -- 0 -- 4000 -- 500 -- 0
127 -- 4 -- 17461 -- 0 -- 4000 -- 500 -- 0
128 -- 4 -- 11929 -- 0 -- 4000 -- 500 -- 0
129 -- 4 -- 16250 -- 0 -- 4000 -- 500 -- 0
130 -- 4 -- 13893 -- 0 -- 4000 -- 500 -- 0
131 -- 4 -- 35777 -- 0 -- 4000 -- 500 -- 0
132 -- 4 -- 12174 -- 0 -- 4000 -- 500 -- 0
133 -- 4 -- 10278 -- 0 -- 4000 -- 500 -- 0
134 -- 4 -- 13346 -- 0 -- 4000 -- 500 -- 0
135 -- 4 -- 10052 -- 0 -- 4000 -- 500 -- 0
136 -- 4 -- 35356 -- 0 -- 4000 -- 500 -- 0
137 -- 4 -- 18909 -- 0 -- 4000 -- 500 -- 0
138 -- 4 -- 13589 -- 0 -- 4000 -- 500 -- 0
139 -- 4 -- 29011 -- 0 -- 4000 -- 500 -- 0
140 -- 4 -- 33927 -- 0 -- 4000 -- 500 -- 0
141 -- 4 -- 34064 -- 0 -- 4000 -- 500 -- 0
142 -- 4 -- 28848 -- 0 -- 4000 -- 500 -- 0
143 -- 4 -- 16899 -- 0 -- 4000 -- 500 -- 0
144 -- 4 -- 34109 -- 0 -- 4000 -- 500 -- 0
145 -- 4 -- 15365 -- 0 -- 4000 -- 500 -- 0
146 -- 4 -- 13468 -- 0 -- 4000 -- 500 -- 0
147 -- 4 -- 10051 -- 0 -- 4000 -- 500 -- 0
148 -- 4 -- 10438 -- 0 -- 4000 -- 500 -- 0
149 -- 4 -- 10138 -- 0 -- 4000 -- 500 -- 0
150 -- 4 -- 18306 -- 0 -- 4000 -- 500 -- 0
151 -- 4 -- 11425 -- 0 -- 4000 -- 500 -- 0
152 -- 4 -- 17297 -- 0 -- 4000 -- 500 -- 0
153 -- 4 -- 9453 -- 0 -- 4000 -- 500 -- 0
154 -- 4 -- 14333 -- 0 -- 4000 -- 500 -- 0
155 -- 4 -- 28403 -- 0 -- 4000 -- 500 -- 0
156 -- 4 -- 33945 -- 0 -- 4000 -- 500 -- 0
157 -- 4 -- 19516 -- 0 -- 4000 -- 500 -- 0
158 -- 4 -- 9656 -- 0 -- 4000 -- 500 -- 0
159 -- 4 -- 17010 -- 0 -- 4000 -- 500 -- 0
160 -- 4 -- 12359 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 8548 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 10592 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 10893 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 11266 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 34558 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 16321 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 29972 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 10423 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 19839 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 9903 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 10565 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 18862 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 12186 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 11042 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 10561 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 24855 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 11278 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 25030 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 26970 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 27550 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 21089 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 34428 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 26666 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 10185 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 34409 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 10773 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 11810 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 31669 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 15503 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 11066 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 18513 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 27653 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 16085 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 9707 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 20636 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 10564 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 3330 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 13866 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 14635 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 35595 -- 0 -- 4000 -- 500 -- 0
