task_id -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
55 -- 1 -- 2000 -- 0 -- 97 -- 1944.353 -- 0 -- 2
56 -- 1 -- 1635 -- 0 -- 99 -- 1950.72 -- 0 -- 2
57 -- 1 -- 1619 -- 0 -- 96 -- 1956.024 -- 0 -- 2
58 -- 1 -- 1570 -- 0 -- 87 -- 1960.353 -- 0 -- 1
59 -- 1 -- 1572 -- 0 -- 88 -- 1964.496 -- 0 -- 1
60 -- 1 -- 1913 -- 0 -- 90 -- 1965.63 -- 0 -- 1
61 -- 1 -- 1620 -- 0 -- 98 -- 1972.692 -- 0 -- 2
62 -- 1 -- 1629 -- 0 -- 98 -- 1973.348 -- 0 -- 2
63 -- 1 -- 1566 -- 0 -- 89 -- 1977.394 -- 0 -- 1
64 -- 1 -- 1617 -- 0 -- 98 -- 1980.815 -- 0 -- 2
65 -- 1 -- 1569 -- 0 -- 88 -- 1985.691 -- 0 -- 1
66 -- 1 -- 1579 -- 0 -- 93 -- 1986.241 -- 0 -- 2
67 -- 1 -- 1597 -- 0 -- 97 -- 1993.111 -- 0 -- 2
68 -- 1 -- 1563 -- 0 -- 89 -- 1997.976 -- 0 -- 1
69 -- 1 -- 1952 -- 0 -- 99 -- 1999.526 -- 0 -- 2
70 -- 1 -- 1602 -- 0 -- 97 -- 2008.751 -- 0 -- 2
71 -- 1 -- 1613 -- 0 -- 97 -- 2008.984 -- 0 -- 2
72 -- 1 -- 1641 -- 0 -- 101 -- 2011.005 -- 0 -- 2
73 -- 1 -- 1635 -- 0 -- 100 -- 2014.034 -- 0 -- 2
74 -- 1 -- 1631 -- 0 -- 99 -- 2018.424 -- 0 -- 2
75 -- 1 -- 1575 -- 0 -- 98 -- 2019.091 -- 0 -- 2
76 -- 1 -- 1633 -- 0 -- 99 -- 2020.393 -- 0 -- 2
77 -- 1 -- 1612 -- 0 -- 98 -- 2020.392 -- 0 -- 2
78 -- 1 -- 1582 -- 0 -- 90 -- 2022.576 -- 0 -- 1
79 -- 1 -- 1626 -- 0 -- 99 -- 2032.93 -- 0 -- 2
80 -- 1 -- 1604 -- 0 -- 98 -- 2042.555 -- 0 -- 2
81 -- 1 -- 1567 -- 0 -- 99 -- 2056.003 -- 0 -- 2
82 -- 1 -- 1939 -- 0 -- 100 -- 2062.983 -- 0 -- 2
83 -- 1 -- 1943 -- 0 -- 97 -- 2076.343 -- 0 -- 2
84 -- 1 -- 1925 -- 0 -- 99 -- 2078.251 -- 0 -- 2
85 -- 1 -- 1630 -- 0 -- 100 -- 2080.681 -- 0 -- 2
86 -- 1 -- 1644 -- 0 -- 96 -- 2096.284 -- 0 -- 2
87 -- 1 -- 1631 -- 0 -- 100 -- 2101.589 -- 0 -- 2
88 -- 1 -- 1575 -- 0 -- 100 -- 2101.678 -- 0 -- 2
89 -- 1 -- 1587 -- 0 -- 96 -- 2105.739 -- 0 -- 2
90 -- 1 -- 1596 -- 0 -- 96 -- 2111.272 -- 0 -- 2
91 -- 1 -- 1607 -- 0 -- 97 -- 2116.098 -- 0 -- 2
92 -- 1 -- 1593 -- 0 -- 97 -- 2116.648 -- 0 -- 2
93 -- 1 -- 1589 -- 0 -- 98 -- 2121.815 -- 0 -- 2
94 -- 1 -- 1584 -- 0 -- 99 -- 2122.062 -- 0 -- 2
95 -- 1 -- 1925 -- 0 -- 97 -- 2123.986 -- 0 -- 2
96 -- 1 -- 1635 -- 0 -- 102 -- 2124.579 -- 0 -- 2
97 -- 1 -- 1581 -- 0 -- 98 -- 2126.295 -- 0 -- 2
98 -- 1 -- 1593 -- 0 -- 97 -- 2126.705 -- 0 -- 2
99 -- 1 -- 1596 -- 0 -- 97 -- 2132.487 -- 0 -- 2
100 -- 1 -- 1595 -- 0 -- 98 -- 2134.001 -- 0 -- 2
101 -- 1 -- 1606 -- 0 -- 98 -- 2140.357 -- 0 -- 2
102 -- 1 -- 1894 -- 0 -- 98 -- 2165.565 -- 0 -- 2
103 -- 1 -- 1946 -- 0 -- 100 -- 2166.044 -- 0 -- 2
104 -- 1 -- 1590 -- 0 -- 99 -- 2168.297 -- 0 -- 2
105 -- 1 -- 1911 -- 0 -- 101 -- 2176.769 -- 0 -- 2
106 -- 1 -- 1562 -- 0 -- 97 -- 2175.92 -- 0 -- 2
107 -- 1 -- 1889 -- 0 -- 97 -- 2183.468 -- 0 -- 2
108 -- 1 -- 1565 -- 0 -- 96 -- 2186.698 -- 0 -- 2
109 -- 1 -- 1922 -- 0 -- 101 -- 2193.668 -- 0 -- 2
110 -- 1 -- 1573 -- 0 -- 97 -- 2196.627 -- 0 -- 2
111 -- 1 -- 1560 -- 0 -- 97 -- 2260.255 -- 0 -- 2
112 -- 1 -- 1904 -- 0 -- 98 -- 2199.067 -- 0 -- 2
113 -- 1 -- 1607 -- 0 -- 101 -- 2212.285 -- 0 -- 2
114 -- 1 -- 1919 -- 0 -- 100 -- 2213.548 -- 0 -- 2
115 -- 1 -- 1920 -- 0 -- 98 -- 2221.831 -- 0 -- 2
116 -- 1 -- 1574 -- 0 -- 98 -- 2297.025 -- 0 -- 2
117 -- 1 -- 1570 -- 0 -- 99 -- 2314.163 -- 0 -- 2
118 -- 1 -- 1574 -- 0 -- 98 -- 2338.77 -- 0 -- 2
119 -- 1 -- 1598 -- 0 -- 97 -- 2121.511 -- 0 -- 2
120 -- 1 -- 1597 -- 0 -- 98 -- 2122.424 -- 0 -- 2
121 -- 1 -- 1598 -- 0 -- 97 -- 2156.224 -- 0 -- 2
122 -- 1 -- 1600 -- 0 -- 98 -- 2156.721 -- 0 -- 2
123 -- 1 -- 1428 -- 0 -- 83 -- 1423.337 -- 0 -- 1
124 -- 1 -- 1663 -- 0 -- 86 -- 1556.953 -- 0 -- 1
125 -- 1 -- 1627 -- 0 -- 86 -- 1542.741 -- 0 -- 1
126 -- 1 -- 1640 -- 0 -- 89 -- 1605.188 -- 0 -- 1
127 -- 1 -- 1611 -- 0 -- 75 -- 1342.231 -- 0 -- 2
128 -- 1 -- 1962 -- 0 -- 86 -- 1598.06 -- 0 -- 1
129 -- 1 -- 1586 -- 0 -- 88 -- 1496.938 -- 0 -- 1
130 -- 1 -- 1600 -- 0 -- 88 -- 1546.694 -- 0 -- 1
131 -- 1 -- 1511 -- 0 -- 98 -- 1791.808 -- 0 -- 2
132 -- 1 -- 1582 -- 0 -- 88 -- 1577.407 -- 0 -- 1
133 -- 1 -- 1646 -- 0 -- 97 -- 1779.027 -- 0 -- 2
134 -- 1 -- 1630 -- 0 -- 88 -- 1551.291 -- 0 -- 1
135 -- 1 -- 1643 -- 0 -- 89 -- 1556.696 -- 0 -- 1
136 -- 1 -- 1600 -- 0 -- 88 -- 1608.197 -- 0 -- 1
137 -- 1 -- 1583 -- 0 -- 98 -- 1749.228 -- 0 -- 2
138 -- 1 -- 1935 -- 0 -- 99 -- 1747.792 -- 0 -- 2
139 -- 1 -- 1653 -- 0 -- 97 -- 1734.675 -- 0 -- 2
140 -- 1 -- 1626 -- 0 -- 99 -- 1720.477 -- 0 -- 2
141 -- 1 -- 1612 -- 0 -- 96 -- 1812.756 -- 0 -- 2
142 -- 1 -- 1926 -- 0 -- 100 -- 1792.933 -- 0 -- 2
143 -- 1 -- 1578 -- 0 -- 101 -- 1800.542 -- 0 -- 2
144 -- 1 -- 1632 -- 0 -- 98 -- 1793.393 -- 0 -- 2
145 -- 1 -- 1603 -- 0 -- 99 -- 1804.959 -- 0 -- 2
146 -- 1 -- 1626 -- 0 -- 98 -- 1890.921 -- 0 -- 2
147 -- 1 -- 1524 -- 0 -- 101 -- 1886.833 -- 0 -- 2
148 -- 1 -- 1938 -- 0 -- 90 -- 1598.903 -- 0 -- 1
149 -- 1 -- 1945 -- 0 -- 98 -- 1779.997 -- 0 -- 2
150 -- 1 -- 1568 -- 0 -- 90 -- 1741.663 -- 0 -- 1
151 -- 1 -- 1573 -- 0 -- 99 -- 1822.225 -- 0 -- 2
152 -- 1 -- 1575 -- 0 -- 97 -- 1842.376 -- 0 -- 2
153 -- 1 -- 1575 -- 0 -- 98 -- 1913.252 -- 0 -- 2
154 -- 1 -- 1927 -- 0 -- 98 -- 1915.677 -- 0 -- 2
155 -- 1 -- 1911 -- 0 -- 99 -- 1943.022 -- 0 -- 2
156 -- 1 -- 1933 -- 0 -- 100 -- 1947.957 -- 0 -- 2
157 -- 1 -- 1915 -- 0 -- 100 -- 1987.377 -- 0 -- 2
158 -- 1 -- 1567 -- 0 -- 98 -- 1784.455 -- 0 -- 2
159 -- 1 -- 1904 -- 0 -- 98 -- 1790.735 -- 0 -- 2
160 -- 1 -- 1557 -- 0 -- 99 -- 1815.286 -- 0 -- 2
161 -- 1 -- 1567 -- 0 -- 100 -- 1815.983 -- 0 -- 2
162 -- 1 -- 1546 -- 0 -- 98 -- 1829.124 -- 0 -- 2
163 -- 1 -- 1667 -- 0 -- 120 -- 2169.433 -- 0 -- 2
164 -- 1 -- 1741 -- 0 -- 398 -- 7560.396 -- 0 -- 2
165 -- 1 -- 1650 -- 0 -- 399 -- 7544.882 -- 0 -- 2
166 -- 1 -- 1777 -- 0 -- 392 -- 7446.174 -- 0 -- 2
167 -- 1 -- 1782 -- 0 -- 400 -- 7556.423 -- 0 -- 2
168 -- 1 -- 1645 -- 0 -- 397 -- 7711.292 -- 0 -- 2
169 -- 1 -- 1635 -- 0 -- 399 -- 7686.703 -- 0 -- 2
170 -- 1 -- 1754 -- 0 -- 406 -- 7715.287 -- 0 -- 2
171 -- 1 -- 1618 -- 0 -- 401 -- 7723.041 -- 0 -- 2
172 -- 1 -- 1611 -- 0 -- 397 -- 7681.106 -- 0 -- 2
173 -- 1 -- 1637 -- 0 -- 405 -- 7715.996 -- 0 -- 2
174 -- 1 -- 1943 -- 0 -- 400 -- 7721.253 -- 0 -- 2
175 -- 1 -- 1699 -- 0 -- 403 -- 7789.801 -- 0 -- 2
176 -- 1 -- 1758 -- 0 -- 403 -- 7806.269 -- 0 -- 2
177 -- 1 -- 1610 -- 0 -- 399 -- 7756.274 -- 0 -- 2
178 -- 1 -- 1660 -- 0 -- 400 -- 7711.394 -- 0 -- 2
179 -- 1 -- 1613 -- 0 -- 395 -- 7916.662 -- 0 -- 2
180 -- 1 -- 1659 -- 0 -- 96 -- 1642.236 -- 0 -- 2
181 -- 1 -- 1673 -- 0 -- 403 -- 7944.06 -- 0 -- 2
182 -- 1 -- 1678 -- 0 -- 402 -- 7950.622 -- 0 -- 2
183 -- 1 -- 1639 -- 0 -- 404 -- 7939.223 -- 0 -- 2
184 -- 1 -- 1694 -- 0 -- 401 -- 7705.24 -- 0 -- 2
185 -- 1 -- 1668 -- 0 -- 401 -- 7742.905 -- 0 -- 2
186 -- 1 -- 1791 -- 0 -- 402 -- 7866.288 -- 0 -- 2
187 -- 1 -- 1702 -- 0 -- 402 -- 7750.381 -- 0 -- 2
188 -- 1 -- 1708 -- 0 -- 408 -- 8074.449 -- 0 -- 2
189 -- 1 -- 1775 -- 0 -- 366 -- 6673.997 -- 0 -- 1
190 -- 1 -- 1771 -- 0 -- 366 -- 6681.686 -- 0 -- 1
191 -- 1 -- 1713 -- 0 -- 368 -- 6824.937 -- 0 -- 1
192 -- 1 -- 1706 -- 0 -- 362 -- 6776.445 -- 0 -- 1
193 -- 1 -- 1703 -- 0 -- 367 -- 6845.563 -- 0 -- 1
194 -- 1 -- 1723 -- 0 -- 363 -- 6836.152 -- 0 -- 1
195 -- 1 -- 1743 -- 0 -- 364 -- 6800.25 -- 0 -- 1
196 -- 1 -- 1767 -- 0 -- 363 -- 6975.014 -- 0 -- 1
197 -- 1 -- 1733 -- 0 -- 367 -- 6978.546 -- 0 -- 1
198 -- 1 -- 1745 -- 0 -- 373 -- 6979.623 -- 0 -- 1
199 -- 1 -- 1775 -- 0 -- 368 -- 6990.575 -- 0 -- 1
200 -- 1 -- 1773 -- 0 -- 369 -- 6953.255 -- 0 -- 1
201 -- 1 -- 1691 -- 0 -- 364 -- 6984.869 -- 0 -- 1
202 -- 1 -- 1797 -- 0 -- 364 -- 6760.686 -- 0 -- 1
203 -- 1 -- 1792 -- 0 -- 365 -- 6783.65 -- 0 -- 1
204 -- 1 -- 1720 -- 0 -- 374 -- 6787.31 -- 0 -- 1
205 -- 1 -- 1701 -- 0 -- 368 -- 6828.86 -- 0 -- 1
206 -- 1 -- 1700 -- 0 -- 369 -- 6857.603 -- 0 -- 1
207 -- 1 -- 1661 -- 0 -- 367 -- 6848.495 -- 0 -- 1
208 -- 1 -- 1809 -- 0 -- 370 -- 6906.382 -- 0 -- 1
209 -- 1 -- 1706 -- 0 -- 373 -- 6912.401 -- 0 -- 1
210 -- 1 -- 1693 -- 0 -- 371 -- 6876.634 -- 0 -- 1
211 -- 1 -- 1668 -- 0 -- 365 -- 6965.831 -- 0 -- 1
212 -- 1 -- 1727 -- 0 -- 370 -- 6885.121 -- 0 -- 1
213 -- 1 -- 1797 -- 0 -- 371 -- 7027.066 -- 0 -- 1
214 -- 1 -- 1699 -- 0 -- 366 -- 6918.094 -- 0 -- 1
215 -- 1 -- 1725 -- 0 -- 373 -- 6954.698 -- 0 -- 1
216 -- 1 -- 1664 -- 0 -- 364 -- 7042.733 -- 0 -- 1
217 -- 1 -- 1685 -- 0 -- 367 -- 7064.769 -- 0 -- 1
218 -- 1 -- 1789 -- 0 -- 377 -- 7152.811 -- 0 -- 1
219 -- 1 -- 1675 -- 0 -- 369 -- 7162.149 -- 0 -- 1
220 -- 1 -- 1773 -- 0 -- 430 -- 7912.842 -- 0 -- 1
221 -- 1 -- 1823 -- 0 -- 422 -- 7893.624 -- 0 -- 1
222 -- 1 -- 1678 -- 0 -- 373 -- 7336.985 -- 0 -- 1
223 -- 1 -- 1809 -- 0 -- 425 -- 7930.762 -- 0 -- 1
224 -- 1 -- 1803 -- 0 -- 402 -- 7433.343 -- 0 -- 2
225 -- 1 -- 1817 -- 0 -- 404 -- 7534.345 -- 0 -- 2
226 -- 1 -- 1847 -- 0 -- 391 -- 7510.997 -- 0 -- 2
227 -- 1 -- 1809 -- 0 -- 403 -- 7600.71 -- 0 -- 2
228 -- 1 -- 1852 -- 0 -- 400 -- 7565.294 -- 0 -- 2
229 -- 1 -- 1656 -- 0 -- 399 -- 7610.028 -- 0 -- 2
230 -- 1 -- 1806 -- 0 -- 402 -- 7649.507 -- 0 -- 2
231 -- 1 -- 1819 -- 0 -- 402 -- 7655.281 -- 0 -- 2
232 -- 1 -- 1638 -- 0 -- 402 -- 7683.423 -- 0 -- 2
233 -- 1 -- 1737 -- 0 -- 395 -- 7654.332 -- 0 -- 2
234 -- 1 -- 1763 -- 0 -- 402 -- 7721.834 -- 0 -- 2
235 -- 1 -- 1810 -- 0 -- 403 -- 7763.955 -- 0 -- 2
236 -- 1 -- 1641 -- 0 -- 397 -- 7788.801 -- 0 -- 2
237 -- 1 -- 1638 -- 0 -- 399 -- 7790.542 -- 0 -- 2
238 -- 1 -- 1837 -- 0 -- 396 -- 7769.368 -- 0 -- 2
239 -- 1 -- 1777 -- 0 -- 401 -- 7835.164 -- 0 -- 2
240 -- 1 -- 1636 -- 0 -- 331 -- 7942.473 -- 0 -- 1
241 -- 1 -- 1988 -- 0 -- 335 -- 7955.933 -- 0 -- 1
242 -- 1 -- 1633 -- 0 -- 333 -- 7962.228 -- 0 -- 1
243 -- 1 -- 1607 -- 0 -- 335 -- 7979.817 -- 0 -- 1
244 -- 1 -- 1628 -- 0 -- 337 -- 7991.648 -- 0 -- 1
245 -- 1 -- 1694 -- 0 -- 329 -- 7931.21 -- 0 -- 2
246 -- 1 -- 1520 -- 0 -- 325 -- 7940.242 -- 0 -- 2
247 -- 1 -- 1531 -- 0 -- 325 -- 7959.694 -- 0 -- 2
248 -- 1 -- 1678 -- 0 -- 328 -- 7962.908 -- 0 -- 2
249 -- 1 -- 1780 -- 0 -- 402 -- 7556.078 -- 0 -- 2
250 -- 1 -- 1740 -- 0 -- 398 -- 7491.282 -- 0 -- 2
251 -- 1 -- 1964 -- 0 -- 98 -- 1700.014 -- 0 -- 2
252 -- 1 -- 1815 -- 0 -- 402 -- 7522.873 -- 0 -- 2
253 -- 1 -- 1716 -- 0 -- 387 -- 7574.879 -- 0 -- 2
254 -- 1 -- 1702 -- 0 -- 407 -- 7771.248 -- 0 -- 2
255 -- 1 -- 1763 -- 0 -- 401 -- 7507.411 -- 0 -- 2
256 -- 1 -- 1759 -- 0 -- 404 -- 7553.057 -- 0 -- 2
257 -- 1 -- 1800 -- 0 -- 397 -- 7437.549 -- 0 -- 2
258 -- 1 -- 1766 -- 0 -- 399 -- 7634.212 -- 0 -- 2
259 -- 1 -- 1735 -- 0 -- 402 -- 7774.014 -- 0 -- 2
260 -- 1 -- 1631 -- 0 -- 90 -- 1530.368 -- 0 -- 1
261 -- 1 -- 1963 -- 0 -- 87 -- 1486.841 -- 0 -- 1
262 -- 1 -- 1626 -- 0 -- 98 -- 1705.711 -- 0 -- 2
263 -- 1 -- 1961 -- 0 -- 99 -- 1742.009 -- 0 -- 2
264 -- 1 -- 1628 -- 0 -- 99 -- 1740.812 -- 0 -- 2
265 -- 1 -- 1624 -- 0 -- 88 -- 1645.411 -- 0 -- 1
266 -- 1 -- 1630 -- 0 -- 98 -- 1715.821 -- 0 -- 2
267 -- 1 -- 1962 -- 0 -- 88 -- 1688.531 -- 0 -- 1
268 -- 1 -- 1965 -- 0 -- 89 -- 1713.513 -- 0 -- 1
269 -- 1 -- 1670 -- 0 -- 399 -- 7547.533 -- 0 -- 2
270 -- 1 -- 1687 -- 0 -- 397 -- 7455.977 -- 0 -- 2
271 -- 1 -- 1629 -- 0 -- 97 -- 1901.884 -- 0 -- 2
272 -- 1 -- 1627 -- 0 -- 98 -- 1895.99 -- 0 -- 2
273 -- 1 -- 1627 -- 0 -- 98 -- 1931.974 -- 0 -- 2
274 -- 1 -- 1962 -- 0 -- 99 -- 1910.116 -- 0 -- 2
275 -- 1 -- 1827 -- 0 -- 403 -- 7589.96 -- 0 -- 2
276 -- 1 -- 1697 -- 0 -- 374 -- 7188.526 -- 0 -- 1
277 -- 1 -- 1659 -- 0 -- 365 -- 6799.303 -- 0 -- 1
278 -- 1 -- 1678 -- 0 -- 371 -- 6907.988 -- 0 -- 1
279 -- 1 -- 1663 -- 0 -- 401 -- 7570.784 -- 0 -- 2
280 -- 1 -- 1758 -- 0 -- 371 -- 7101.266 -- 0 -- 1
281 -- 1 -- 1627 -- 0 -- 85 -- 1491.388 -- 0 -- 1
282 -- 1 -- 1967 -- 0 -- 87 -- 1512.055 -- 0 -- 1
283 -- 1 -- 1664 -- 0 -- 88 -- 1538.707 -- 0 -- 1
284 -- 1 -- 1630 -- 0 -- 88 -- 1542.337 -- 0 -- 1
285 -- 1 -- 1623 -- 0 -- 90 -- 1569.491 -- 0 -- 1
286 -- 1 -- 1632 -- 0 -- 94 -- 1586.218 -- 0 -- 2
287 -- 1 -- 1630 -- 0 -- 96 -- 1715.721 -- 0 -- 2
288 -- 1 -- 1634 -- 0 -- 98 -- 1752.894 -- 0 -- 2
289 -- 1 -- 1630 -- 0 -- 99 -- 1762.339 -- 0 -- 2
290 -- 1 -- 1630 -- 0 -- 98 -- 1782.557 -- 0 -- 2
291 -- 1 -- 1693 -- 0 -- 364 -- 6750.863 -- 0 -- 1
292 -- 1 -- 1732 -- 0 -- 226 -- 4161.052 -- 0 -- 1
293 -- 1 -- 1737 -- 0 -- 398 -- 7531.885 -- 0 -- 2
294 -- 1 -- 1712 -- 0 -- 401 -- 7527.351 -- 0 -- 2
295 -- 1 -- 1663 -- 0 -- 397 -- 7441.911 -- 0 -- 2
296 -- 1 -- 1732 -- 0 -- 405 -- 7602.933 -- 0 -- 2
297 -- 1 -- 1703 -- 0 -- 399 -- 7496.14 -- 0 -- 2
298 -- 1 -- 1657 -- 0 -- 405 -- 7597.542 -- 0 -- 2
299 -- 1 -- 1705 -- 0 -- 409 -- 7664.512 -- 0 -- 2
300 -- 1 -- 1749 -- 0 -- 362 -- 6919.367 -- 0 -- 1
301 -- 1 -- 1718 -- 0 -- 365 -- 6968.614 -- 0 -- 1
302 -- 1 -- 1742 -- 0 -- 369 -- 6850.732 -- 0 -- 1
303 -- 1 -- 1749 -- 0 -- 406 -- 7817.687 -- 0 -- 2
304 -- 1 -- 1696 -- 0 -- 373 -- 7031.06 -- 0 -- 1
305 -- 1 -- 1746 -- 0 -- 368 -- 6849.52 -- 0 -- 1
306 -- 1 -- 1721 -- 0 -- 367 -- 6987.066 -- 0 -- 1
307 -- 1 -- 1753 -- 0 -- 370 -- 6841.081 -- 0 -- 1
308 -- 1 -- 1707 -- 0 -- 402 -- 7544.888 -- 0 -- 2
309 -- 1 -- 1706 -- 0 -- 403 -- 7560.135 -- 0 -- 2
310 -- 1 -- 1735 -- 0 -- 374 -- 6969.604 -- 0 -- 1
311 -- 1 -- 1730 -- 0 -- 370 -- 6878.787 -- 0 -- 1
312 -- 1 -- 1720 -- 0 -- 369 -- 6856.011 -- 0 -- 1
313 -- 1 -- 1707 -- 0 -- 397 -- 7636.478 -- 0 -- 2
314 -- 1 -- 1682 -- 0 -- 372 -- 7050.239 -- 0 -- 1
315 -- 1 -- 1674 -- 0 -- 377 -- 7959.675 -- 0 -- 2
316 -- 1 -- 1710 -- 0 -- 363 -- 6747.251 -- 0 -- 1
317 -- 1 -- 1725 -- 0 -- 403 -- 7584.534 -- 0 -- 2
318 -- 1 -- 1785 -- 0 -- 403 -- 7511.702 -- 0 -- 2
319 -- 1 -- 1710 -- 0 -- 395 -- 7448.658 -- 0 -- 2
320 -- 1 -- 1731 -- 0 -- 370 -- 7010.007 -- 0 -- 1
321 -- 1 -- 1680 -- 0 -- 402 -- 7799.948 -- 0 -- 2
322 -- 1 -- 1685 -- 0 -- 404 -- 7607.165 -- 0 -- 2
323 -- 1 -- 1662 -- 0 -- 405 -- 7643.744 -- 0 -- 2
324 -- 1 -- 1677 -- 0 -- 399 -- 7652.746 -- 0 -- 2
325 -- 1 -- 1799 -- 0 -- 405 -- 7798.29 -- 0 -- 2
326 -- 1 -- 1724 -- 0 -- 366 -- 6843.827 -- 0 -- 1
327 -- 1 -- 1718 -- 0 -- 396 -- 7533.739 -- 0 -- 2
328 -- 1 -- 1747 -- 0 -- 399 -- 7574.989 -- 0 -- 2
329 -- 1 -- 1686 -- 0 -- 391 -- 7317.082 -- 0 -- 2
330 -- 1 -- 1673 -- 0 -- 366 -- 6709.693 -- 0 -- 1
331 -- 1 -- 1702 -- 0 -- 422 -- 7937.685 -- 0 -- 1
332 -- 1 -- 1725 -- 0 -- 391 -- 7496.608 -- 0 -- 2
333 -- 1 -- 1707 -- 0 -- 360 -- 7308.262 -- 0 -- 1
334 -- 1 -- 1718 -- 0 -- 403 -- 7538.546 -- 0 -- 2
335 -- 1 -- 1723 -- 0 -- 398 -- 7514.64 -- 0 -- 2
336 -- 1 -- 1714 -- 0 -- 400 -- 7503.057 -- 0 -- 2
337 -- 1 -- 1771 -- 0 -- 365 -- 6552.476 -- 0 -- 1
338 -- 1 -- 1724 -- 0 -- 399 -- 7655.187 -- 0 -- 2
339 -- 1 -- 1785 -- 0 -- 402 -- 7579.726 -- 0 -- 2
