taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores
160 -- 4 -- 8856 -- 0 -- 4000 -- 500 -- 0
161 -- 4 -- 9074 -- 0 -- 4000 -- 500 -- 0
162 -- 4 -- 6686 -- 0 -- 4000 -- 500 -- 0
163 -- 4 -- 7104 -- 0 -- 4000 -- 500 -- 0
164 -- 4 -- 4147 -- 0 -- 4000 -- 500 -- 0
165 -- 4 -- 8014 -- 0 -- 4000 -- 500 -- 0
166 -- 4 -- 9624 -- 0 -- 4000 -- 500 -- 0
167 -- 4 -- 9322 -- 0 -- 4000 -- 500 -- 0
168 -- 4 -- 6589 -- 0 -- 4000 -- 500 -- 0
169 -- 4 -- 5656 -- 0 -- 4000 -- 500 -- 0
170 -- 4 -- 7011 -- 0 -- 4000 -- 500 -- 0
171 -- 4 -- 7730 -- 0 -- 4000 -- 500 -- 0
172 -- 4 -- 9302 -- 0 -- 4000 -- 500 -- 0
173 -- 4 -- 12166 -- 0 -- 4000 -- 500 -- 0
174 -- 4 -- 7822 -- 0 -- 4000 -- 500 -- 0
175 -- 4 -- 5858 -- 0 -- 4000 -- 500 -- 0
176 -- 4 -- 8032 -- 0 -- 4000 -- 500 -- 0
177 -- 4 -- 9857 -- 0 -- 4000 -- 500 -- 0
178 -- 4 -- 10370 -- 0 -- 4000 -- 500 -- 0
179 -- 4 -- 7868 -- 0 -- 4000 -- 500 -- 0
180 -- 4 -- 9033 -- 0 -- 4000 -- 500 -- 0
181 -- 4 -- 9346 -- 0 -- 4000 -- 500 -- 0
182 -- 4 -- 8664 -- 0 -- 4000 -- 500 -- 0
183 -- 4 -- 10041 -- 0 -- 4000 -- 500 -- 0
184 -- 4 -- 10241 -- 0 -- 4000 -- 500 -- 0
185 -- 4 -- 7899 -- 0 -- 4000 -- 500 -- 0
186 -- 4 -- 10464 -- 0 -- 4000 -- 500 -- 0
187 -- 4 -- 2990 -- 0 -- 4000 -- 500 -- 0
188 -- 4 -- 9538 -- 0 -- 4000 -- 500 -- 0
189 -- 4 -- 11010 -- 0 -- 4000 -- 500 -- 0
190 -- 4 -- 7317 -- 0 -- 4000 -- 500 -- 0
191 -- 4 -- 8085 -- 0 -- 4000 -- 500 -- 0
192 -- 4 -- 9013 -- 0 -- 4000 -- 500 -- 0
193 -- 4 -- 7907 -- 0 -- 4000 -- 500 -- 0
194 -- 4 -- 7250 -- 0 -- 4000 -- 500 -- 0
195 -- 4 -- 9222 -- 0 -- 4000 -- 500 -- 0
196 -- 4 -- 12586 -- 0 -- 4000 -- 500 -- 0
197 -- 4 -- 7583 -- 0 -- 4000 -- 500 -- 0
198 -- 4 -- 6861 -- 0 -- 4000 -- 500 -- 0
199 -- 4 -- 10691 -- 0 -- 4000 -- 500 -- 0
200 -- 4 -- 7436 -- 0 -- 4000 -- 500 -- 0
